complaint_id,case_id,victim_account,reported_amount_inr,city,state,crime_type,timestamp_min
CMP_002208,CASE_002208,ACC_0004631,12617.38,Nashik,Maharashtra,INVESTMENT_FRAUD,61181
CMP_002209,CASE_002209,ACC_0017826,63490.86,Kolkata,West Bengal,PHISHING,205136
CMP_002210,CASE_002210,ACC_0078447,3000.0,Mumbai,Maharashtra,ROMANCE_FRAUD,188192
CMP_002211,CASE_002211,ACC_0073706,218786.41,Mumbai,Maharashtra,JOB_FRAUD,59965
CMP_002212,CASE_002212,ACC_0034553,7467.48,Mumbai,Maharashtra,JOB_FRAUD,56182
CMP_002213,CASE_002213,ACC_0042346,24134.58,Chennai,Tamil Nadu,REMOTE_ACCESS,204248
CMP_002214,CASE_002214,ACC_0066650,62445.77,Delhi,Delhi,DIGITAL_ARREST,42827
CMP_002215,CASE_002215,ACC_0039296,63218.47,Chennai,Tamil Nadu,JOB_FRAUD,25737
CMP_002216,CASE_002216,ACC_0027138,3432.7,Delhi,Delhi,INVESTMENT_FRAUD,169645
CMP_002217,CASE_002217,ACC_0070058,104088.01,Nagpur,Maharashtra,ROMANCE_FRAUD,53545
CMP_002218,CASE_002218,ACC_0070736,248649.31,Bengaluru,Karnataka,ROMANCE_FRAUD,116778
CMP_002219,CASE_002219,ACC_0002883,53116.16,Ahmedabad,Gujarat,INVESTMENT_FRAUD,243830
CMP_002220,CASE_002220,ACC_0075655,39349.83,Delhi,Delhi,DIGITAL_ARREST,172206
CMP_002221,CASE_002221,ACC_0026117,153048.69,Hyderabad,Telangana,PHISHING,191886
CMP_002222,CASE_002222,ACC_0015387,81301.02,Nashik,Maharashtra,PHISHING,21050
CMP_002223,CASE_002223,ACC_0018625,124241.7,Bengaluru,Karnataka,UPI_FRAUD,206399
CMP_002224,CASE_002224,ACC_0096382,767774.07,Pune,Maharashtra,JOB_FRAUD,63434
CMP_002225,CASE_002225,ACC_0038552,7635.81,Mumbai,Maharashtra,REMOTE_ACCESS,185637
CMP_002226,CASE_002226,ACC_0095058,75413.16,Chennai,Tamil Nadu,PHISHING,174762
CMP_002227,CASE_002227,ACC_0034075,253324.7,Kolkata,West Bengal,PHISHING,85787
CMP_002228,CASE_002228,ACC_0091118,59806.3,Kolkata,West Bengal,UPI_FRAUD,166764
CMP_002229,CASE_002229,ACC_0003978,14195.3,Ahmedabad,Gujarat,JOB_FRAUD,151387
CMP_002230,CASE_002230,ACC_0007273,45695.03,Nagpur,Maharashtra,JOB_FRAUD,26484
CMP_002231,CASE_002231,ACC_0019717,42338.99,Kolkata,West Bengal,JOB_FRAUD,241291
CMP_002232,CASE_002232,ACC_0068592,6270.18,Delhi,Delhi,UPI_FRAUD,13915
CMP_002233,CASE_002233,ACC_0041353,9115.55,Hyderabad,Telangana,REMOTE_ACCESS,72068
CMP_002234,CASE_002234,ACC_0056524,339611.92,Mumbai,Maharashtra,PHISHING,245082
CMP_002235,CASE_002235,ACC_0001099,32187.93,Mumbai,Maharashtra,REMOTE_ACCESS,159425
CMP_002236,CASE_002236,ACC_0006963,54222.13,Chennai,Tamil Nadu,JOB_FRAUD,124139
CMP_002237,CASE_002237,ACC_0081428,4311.76,Nagpur,Maharashtra,INVESTMENT_FRAUD,121402
CMP_002238,CASE_002238,ACC_0098174,85898.44,Bengaluru,Karnataka,JOB_FRAUD,218165
CMP_002239,CASE_002239,ACC_0001714,79691.88,Nashik,Maharashtra,INVESTMENT_FRAUD,218659
CMP_002240,CASE_002240,ACC_0029308,308956.58,Bengaluru,Karnataka,REMOTE_ACCESS,99466
CMP_002241,CASE_002241,ACC_0094169,14379.5,Pune,Maharashtra,ROMANCE_FRAUD,38281
CMP_002242,CASE_002242,ACC_0022164,9574.79,Kolkata,West Bengal,UPI_FRAUD,226484
CMP_002243,CASE_002243,ACC_0061236,46696.71,Pune,Maharashtra,ROMANCE_FRAUD,180566
CMP_002244,CASE_002244,ACC_0009703,48624.47,Delhi,Delhi,INVESTMENT_FRAUD,208382
CMP_002245,CASE_002245,ACC_0089797,7330.73,Nashik,Maharashtra,DIGITAL_ARREST,129584
CMP_002246,CASE_002246,ACC_0007282,70651.72,Mumbai,Maharashtra,JOB_FRAUD,48813
CMP_002247,CASE_002247,ACC_0042587,9639.44,Mumbai,Maharashtra,JOB_FRAUD,20239
CMP_002248,CASE_002248,ACC_0092621,19479.73,Mumbai,Maharashtra,INVESTMENT_FRAUD,100104
CMP_002249,CASE_002249,ACC_0033463,14731.8,Hyderabad,Telangana,PHISHING,245200
CMP_002250,CASE_002250,ACC_0072152,17700.57,Bengaluru,Karnataka,ROMANCE_FRAUD,91328
CMP_002251,CASE_002251,ACC_0005262,113678.97,Nagpur,Maharashtra,ROMANCE_FRAUD,247901
CMP_002252,CASE_002252,ACC_0021623,59504.89,Nashik,Maharashtra,INVESTMENT_FRAUD,207498
CMP_002253,CASE_002253,ACC_0077906,120452.55,Pune,Maharashtra,ROMANCE_FRAUD,178172
CMP_002254,CASE_002254,ACC_0029003,44686.26,Nagpur,Maharashtra,INVESTMENT_FRAUD,224096
CMP_002255,CASE_002255,ACC_0051655,40024.24,Mumbai,Maharashtra,INVESTMENT_FRAUD,24049
CMP_002256,CASE_002256,ACC_0065856,175585.65,Ahmedabad,Gujarat,INVESTMENT_FRAUD,84788
CMP_002257,CASE_002257,ACC_0047140,104507.59,Nashik,Maharashtra,REMOTE_ACCESS,114894
CMP_002258,CASE_002258,ACC_0063238,210025.22,Ahmedabad,Gujarat,UPI_FRAUD,112151
CMP_002259,CASE_002259,ACC_0018041,13036.57,Delhi,Delhi,ROMANCE_FRAUD,64659
CMP_002260,CASE_002260,ACC_0018044,12993.87,Bengaluru,Karnataka,JOB_FRAUD,142386
CMP_002261,CASE_002261,ACC_0045080,173147.14,Chennai,Tamil Nadu,REMOTE_ACCESS,127841
CMP_002262,CASE_002262,ACC_0093093,36296.2,Ahmedabad,Gujarat,UPI_FRAUD,254960
CMP_002263,CASE_002263,ACC_0082237,46188.1,Delhi,Delhi,UPI_FRAUD,54969
CMP_002264,CASE_002264,ACC_0042254,7507.12,Mumbai,Maharashtra,ROMANCE_FRAUD,153975
CMP_002265,CASE_002265,ACC_0042321,349582.43,Hyderabad,Telangana,ROMANCE_FRAUD,231969
CMP_002266,CASE_002266,ACC_0011026,93984.05,Nagpur,Maharashtra,REMOTE_ACCESS,172502
CMP_002267,CASE_002267,ACC_0039875,57949.84,Bengaluru,Karnataka,REMOTE_ACCESS,141102
CMP_002268,CASE_002268,ACC_0069908,6309.38,Delhi,Delhi,REMOTE_ACCESS,138100
CMP_002269,CASE_002269,ACC_0013546,12262.25,Bengaluru,Karnataka,DIGITAL_ARREST,241442
CMP_002270,CASE_002270,ACC_0061216,90152.54,Delhi,Delhi,PHISHING,26927
CMP_002271,CASE_002271,ACC_0062382,57297.3,Ahmedabad,Gujarat,UPI_FRAUD,100928
CMP_002272,CASE_002272,ACC_0008882,5957.08,Delhi,Delhi,INVESTMENT_FRAUD,243303
CMP_002273,CASE_002273,ACC_0099015,51393.83,Delhi,Delhi,DIGITAL_ARREST,206852
CMP_002274,CASE_002274,ACC_0071730,28194.39,Ahmedabad,Gujarat,PHISHING,59055
CMP_002275,CASE_002275,ACC_0051038,98460.31,Kolkata,West Bengal,ROMANCE_FRAUD,171672
CMP_002276,CASE_002276,ACC_0085561,3419.27,Mumbai,Maharashtra,UPI_FRAUD,104744
CMP_002277,CASE_002277,ACC_0022353,40084.76,Nashik,Maharashtra,INVESTMENT_FRAUD,158898
CMP_002278,CASE_002278,ACC_0077555,191767.73,Chennai,Tamil Nadu,REMOTE_ACCESS,174984
CMP_002279,CASE_002279,ACC_0045190,198318.97,Delhi,Delhi,ROMANCE_FRAUD,74793
CMP_002280,CASE_002280,ACC_0072273,202643.48,Hyderabad,Telangana,ROMANCE_FRAUD,58118
CMP_002281,CASE_002281,ACC_0003628,16700.38,Nagpur,Maharashtra,DIGITAL_ARREST,255339
CMP_002282,CASE_002282,ACC_0000584,125128.87,Ahmedabad,Gujarat,ROMANCE_FRAUD,242138
CMP_002283,CASE_002283,ACC_0043711,68638.62,Hyderabad,Telangana,ROMANCE_FRAUD,126084
CMP_002284,CASE_002284,ACC_0056015,191518.81,Nagpur,Maharashtra,INVESTMENT_FRAUD,247987
CMP_002285,CASE_002285,ACC_0052301,169334.34,Chennai,Tamil Nadu,REMOTE_ACCESS,249513
CMP_002286,CASE_002286,ACC_0061072,92051.86,Hyderabad,Telangana,UPI_FRAUD,138756
CMP_002287,CASE_002287,ACC_0058638,35793.62,Kolkata,West Bengal,JOB_FRAUD,204218
CMP_002288,CASE_002288,ACC_0056789,144277.13,Pune,Maharashtra,UPI_FRAUD,80827
CMP_002289,CASE_002289,ACC_0071630,31032.8,Chennai,Tamil Nadu,UPI_FRAUD,223984
CMP_002290,CASE_002290,ACC_0067249,36559.51,Nagpur,Maharashtra,DIGITAL_ARREST,208043
CMP_002291,CASE_002291,ACC_0033515,53719.44,Delhi,Delhi,ROMANCE_FRAUD,187769
CMP_002292,CASE_002292,ACC_0056942,41766.06,Bengaluru,Karnataka,ROMANCE_FRAUD,90466
CMP_002293,CASE_002293,ACC_0089536,30893.53,Ahmedabad,Gujarat,UPI_FRAUD,250976
CMP_002294,CASE_002294,ACC_0058133,31660.84,Pune,Maharashtra,PHISHING,202678
CMP_002295,CASE_002295,ACC_0002324,47115.62,Ahmedabad,Gujarat,PHISHING,23643
CMP_002296,CASE_002296,ACC_0030585,25245.92,Mumbai,Maharashtra,INVESTMENT_FRAUD,72081
CMP_002297,CASE_002297,ACC_0031238,22860.37,Nagpur,Maharashtra,DIGITAL_ARREST,155377
CMP_002298,CASE_002298,ACC_0066349,9285.28,Pune,Maharashtra,INVESTMENT_FRAUD,255679
CMP_002299,CASE_002299,ACC_0004400,48764.92,Pune,Maharashtra,DIGITAL_ARREST,210888
CMP_002300,CASE_002300,ACC_0096364,16438.55,Hyderabad,Telangana,DIGITAL_ARREST,100981
CMP_002301,CASE_002301,ACC_0026656,122524.42,Hyderabad,Telangana,ROMANCE_FRAUD,28487
CMP_002302,CASE_002302,ACC_0040070,270491.24,Bengaluru,Karnataka,ROMANCE_FRAUD,172165
CMP_002303,CASE_002303,ACC_0009279,329796.41,Ahmedabad,Gujarat,REMOTE_ACCESS,113289
CMP_002304,CASE_002304,ACC_0068460,23781.98,Mumbai,Maharashtra,UPI_FRAUD,193307
CMP_002305,CASE_002305,ACC_0053324,36571.72,Nagpur,Maharashtra,JOB_FRAUD,253276
CMP_002306,CASE_002306,ACC_0059278,123323.75,Nashik,Maharashtra,UPI_FRAUD,46322
CMP_002307,CASE_002307,ACC_0099806,54189.54,Pune,Maharashtra,REMOTE_ACCESS,50338
CMP_002308,CASE_002308,ACC_0072918,19873.92,Delhi,Delhi,JOB_FRAUD,157759
CMP_002309,CASE_002309,ACC_0087713,108510.16,Nashik,Maharashtra,UPI_FRAUD,243432
CMP_002310,CASE_002310,ACC_0091324,141428.1,Pune,Maharashtra,REMOTE_ACCESS,22131
CMP_002311,CASE_002311,ACC_0057159,63259.51,Hyderabad,Telangana,REMOTE_ACCESS,204116
CMP_002312,CASE_002312,ACC_0044580,79341.97,Chennai,Tamil Nadu,UPI_FRAUD,78398
CMP_002313,CASE_002313,ACC_0013886,267118.37,Bengaluru,Karnataka,INVESTMENT_FRAUD,165823
CMP_002314,CASE_002314,ACC_0086683,9852.84,Nagpur,Maharashtra,PHISHING,182191
CMP_002315,CASE_002315,ACC_0031894,42712.65,Delhi,Delhi,REMOTE_ACCESS,157724
CMP_002316,CASE_002316,ACC_0021893,9124.91,Delhi,Delhi,REMOTE_ACCESS,132834
CMP_002317,CASE_002317,ACC_0064133,385489.57,Nashik,Maharashtra,INVESTMENT_FRAUD,104665
CMP_002318,CASE_002318,ACC_0046826,131869.91,Nagpur,Maharashtra,PHISHING,163821
CMP_002319,CASE_002319,ACC_0026409,159170.27,Pune,Maharashtra,INVESTMENT_FRAUD,213379
CMP_002320,CASE_002320,ACC_0018494,7921.73,Chennai,Tamil Nadu,PHISHING,161050
CMP_002321,CASE_002321,ACC_0019273,22421.87,Chennai,Tamil Nadu,UPI_FRAUD,230454
CMP_002322,CASE_002322,ACC_0068716,10932.05,Mumbai,Maharashtra,PHISHING,120358
CMP_002323,CASE_002323,ACC_0005120,38345.41,Ahmedabad,Gujarat,ROMANCE_FRAUD,149730
CMP_002324,CASE_002324,ACC_0030820,15492.96,Kolkata,West Bengal,ROMANCE_FRAUD,9155
CMP_002325,CASE_002325,ACC_0070500,31978.29,Mumbai,Maharashtra,JOB_FRAUD,63726
CMP_002326,CASE_002326,ACC_0042919,9349.19,Nashik,Maharashtra,JOB_FRAUD,546
CMP_002327,CASE_002327,ACC_0027415,19603.95,Hyderabad,Telangana,DIGITAL_ARREST,237183
CMP_002328,CASE_002328,ACC_0010605,28730.59,Chennai,Tamil Nadu,ROMANCE_FRAUD,214255
CMP_002329,CASE_002329,ACC_0051328,57782.25,Nagpur,Maharashtra,JOB_FRAUD,92527
CMP_002330,CASE_002330,ACC_0026671,42313.12,Pune,Maharashtra,REMOTE_ACCESS,215060
CMP_002331,CASE_002331,ACC_0076083,142867.7,Chennai,Tamil Nadu,INVESTMENT_FRAUD,68699
CMP_002332,CASE_002332,ACC_0068381,170677.54,Ahmedabad,Gujarat,PHISHING,155598
CMP_002333,CASE_002333,ACC_0071470,8592.06,Delhi,Delhi,REMOTE_ACCESS,108633
CMP_002334,CASE_002334,ACC_0081091,14153.95,Kolkata,West Bengal,REMOTE_ACCESS,120275
CMP_002335,CASE_002335,ACC_0031261,114418.37,Delhi,Delhi,DIGITAL_ARREST,190048
CMP_002336,CASE_002336,ACC_0074059,20402.2,Pune,Maharashtra,UPI_FRAUD,68684
CMP_002337,CASE_002337,ACC_0099334,6938.07,Chennai,Tamil Nadu,DIGITAL_ARREST,37786
CMP_002338,CASE_002338,ACC_0066902,25766.64,Nagpur,Maharashtra,ROMANCE_FRAUD,14835
CMP_002339,CASE_002339,ACC_0002727,22994.9,Nagpur,Maharashtra,REMOTE_ACCESS,15983
CMP_002340,CASE_002340,ACC_0043402,21893.05,Nagpur,Maharashtra,REMOTE_ACCESS,229993
CMP_002341,CASE_002341,ACC_0083092,41184.17,Bengaluru,Karnataka,UPI_FRAUD,94675
CMP_002342,CASE_002342,ACC_0017392,42378.35,Pune,Maharashtra,ROMANCE_FRAUD,247998
CMP_002343,CASE_002343,ACC_0075777,12351.59,Bengaluru,Karnataka,JOB_FRAUD,254562
CMP_002344,CASE_002344,ACC_0064394,40499.05,Hyderabad,Telangana,UPI_FRAUD,234111
CMP_002345,CASE_002345,ACC_0093189,8029.21,Mumbai,Maharashtra,PHISHING,254638
CMP_002346,CASE_002346,ACC_0050486,88565.28,Nashik,Maharashtra,DIGITAL_ARREST,166136
CMP_002347,CASE_002347,ACC_0015054,22021.08,Nagpur,Maharashtra,REMOTE_ACCESS,169977
CMP_002348,CASE_002348,ACC_0077787,38483.68,Hyderabad,Telangana,ROMANCE_FRAUD,57067
CMP_002349,CASE_002349,ACC_0085272,16572.45,Kolkata,West Bengal,INVESTMENT_FRAUD,135103
CMP_002350,CASE_002350,ACC_0030854,7154.75,Kolkata,West Bengal,JOB_FRAUD,228169
CMP_002351,CASE_002351,ACC_0098533,3032.35,Hyderabad,Telangana,ROMANCE_FRAUD,168717
CMP_002352,CASE_002352,ACC_0052180,3000.0,Kolkata,West Bengal,INVESTMENT_FRAUD,145265
CMP_002353,CASE_002353,ACC_0021051,186964.35,Ahmedabad,Gujarat,PHISHING,62302
CMP_002354,CASE_002354,ACC_0023756,132560.66,Kolkata,West Bengal,UPI_FRAUD,110637
CMP_002355,CASE_002355,ACC_0017799,66595.92,Chennai,Tamil Nadu,DIGITAL_ARREST,210449
CMP_002356,CASE_002356,ACC_0066885,16337.31,Ahmedabad,Gujarat,JOB_FRAUD,190103
CMP_002357,CASE_002357,ACC_0007395,126154.51,Chennai,Tamil Nadu,UPI_FRAUD,244256
CMP_002358,CASE_002358,ACC_0018049,92387.65,Nashik,Maharashtra,JOB_FRAUD,84496
CMP_002359,CASE_002359,ACC_0024015,38594.19,Kolkata,West Bengal,JOB_FRAUD,8169
CMP_002360,CASE_002360,ACC_0046820,467124.08,Nagpur,Maharashtra,UPI_FRAUD,140938
CMP_002361,CASE_002361,ACC_0040326,26508.49,Nagpur,Maharashtra,JOB_FRAUD,35861
CMP_002362,CASE_002362,ACC_0011642,115346.09,Ahmedabad,Gujarat,REMOTE_ACCESS,190940
CMP_002363,CASE_002363,ACC_0049434,50719.73,Bengaluru,Karnataka,PHISHING,146683
CMP_002364,CASE_002364,ACC_0049772,38496.65,Hyderabad,Telangana,ROMANCE_FRAUD,111139
CMP_002365,CASE_002365,ACC_0074245,6997.86,Bengaluru,Karnataka,PHISHING,218802
CMP_002366,CASE_002366,ACC_0014459,212793.65,Delhi,Delhi,ROMANCE_FRAUD,124543
CMP_002367,CASE_002367,ACC_0076866,157901.74,Mumbai,Maharashtra,UPI_FRAUD,24489
CMP_002368,CASE_002368,ACC_0065810,53300.76,Pune,Maharashtra,REMOTE_ACCESS,221173
CMP_002369,CASE_002369,ACC_0021623,3000.0,Delhi,Delhi,PHISHING,40063
CMP_002370,CASE_002370,ACC_0037732,62869.8,Nagpur,Maharashtra,JOB_FRAUD,190782
CMP_002371,CASE_002371,ACC_0003416,17739.12,Nagpur,Maharashtra,ROMANCE_FRAUD,231912
CMP_002372,CASE_002372,ACC_0070167,46501.77,Nagpur,Maharashtra,PHISHING,222442
CMP_002373,CASE_002373,ACC_0040124,45129.2,Nagpur,Maharashtra,JOB_FRAUD,192734
CMP_002374,CASE_002374,ACC_0007264,3000.0,Kolkata,West Bengal,REMOTE_ACCESS,72161
CMP_002375,CASE_002375,ACC_0006790,219315.42,Delhi,Delhi,JOB_FRAUD,95228
CMP_002376,CASE_002376,ACC_0072224,81729.9,Hyderabad,Telangana,JOB_FRAUD,106169
CMP_002377,CASE_002377,ACC_0017020,24282.06,Chennai,Tamil Nadu,DIGITAL_ARREST,210435
CMP_002378,CASE_002378,ACC_0080498,67538.2,Kolkata,West Bengal,ROMANCE_FRAUD,212292
CMP_002379,CASE_002379,ACC_0014967,32957.42,Chennai,Tamil Nadu,DIGITAL_ARREST,198908
CMP_002380,CASE_002380,ACC_0050934,54100.74,Bengaluru,Karnataka,PHISHING,135965
CMP_002381,CASE_002381,ACC_0050966,49645.57,Nashik,Maharashtra,UPI_FRAUD,226683
CMP_002382,CASE_002382,ACC_0011483,45718.04,Chennai,Tamil Nadu,REMOTE_ACCESS,223625
CMP_002383,CASE_002383,ACC_0026481,198105.28,Chennai,Tamil Nadu,ROMANCE_FRAUD,18088
CMP_002384,CASE_002384,ACC_0099610,81383.87,Pune,Maharashtra,PHISHING,140227
CMP_002385,CASE_002385,ACC_0032939,39958.34,Kolkata,West Bengal,JOB_FRAUD,47941
CMP_002386,CASE_002386,ACC_0093005,5789.75,Hyderabad,Telangana,JOB_FRAUD,246090
CMP_002387,CASE_002387,ACC_0085369,230849.63,Nagpur,Maharashtra,REMOTE_ACCESS,149836
CMP_002388,CASE_002388,ACC_0007375,340870.18,Nagpur,Maharashtra,ROMANCE_FRAUD,65480
CMP_002389,CASE_002389,ACC_0013711,32947.12,Pune,Maharashtra,INVESTMENT_FRAUD,28566
CMP_002390,CASE_002390,ACC_0047072,100688.77,Chennai,Tamil Nadu,DIGITAL_ARREST,234629
CMP_002391,CASE_002391,ACC_0020644,70485.13,Nagpur,Maharashtra,DIGITAL_ARREST,39679
CMP_002392,CASE_002392,ACC_0047337,99716.13,Chennai,Tamil Nadu,UPI_FRAUD,98865
CMP_002393,CASE_002393,ACC_0092579,25066.75,Kolkata,West Bengal,ROMANCE_FRAUD,53239
CMP_002394,CASE_002394,ACC_0075974,8321.76,Nashik,Maharashtra,REMOTE_ACCESS,160002
CMP_002395,CASE_002395,ACC_0059146,19388.06,Pune,Maharashtra,DIGITAL_ARREST,170652
CMP_002396,CASE_002396,ACC_0096507,227866.51,Hyderabad,Telangana,JOB_FRAUD,12785
CMP_002397,CASE_002397,ACC_0078078,89592.18,Mumbai,Maharashtra,REMOTE_ACCESS,180133
CMP_002398,CASE_002398,ACC_0069737,12561.71,Pune,Maharashtra,UPI_FRAUD,64275
CMP_002399,CASE_002399,ACC_0005744,86898.46,Kolkata,West Bengal,DIGITAL_ARREST,53013
CMP_002400,CASE_002400,ACC_0088354,71104.6,Hyderabad,Telangana,REMOTE_ACCESS,242840
CMP_002401,CASE_002401,ACC_0010904,83371.2,Kolkata,West Bengal,REMOTE_ACCESS,99543
CMP_002402,CASE_002402,ACC_0059215,54993.61,Chennai,Tamil Nadu,ROMANCE_FRAUD,183115
CMP_002403,CASE_002403,ACC_0051931,73871.45,Nagpur,Maharashtra,JOB_FRAUD,87294
CMP_002404,CASE_002404,ACC_0081488,40176.69,Nagpur,Maharashtra,UPI_FRAUD,126393
CMP_002405,CASE_002405,ACC_0012863,11761.6,Nashik,Maharashtra,UPI_FRAUD,167640
CMP_002406,CASE_002406,ACC_0032874,38861.89,Ahmedabad,Gujarat,PHISHING,100038
CMP_002407,CASE_002407,ACC_0073993,27348.08,Kolkata,West Bengal,ROMANCE_FRAUD,220484
CMP_002408,CASE_002408,ACC_0002427,45438.14,Hyderabad,Telangana,JOB_FRAUD,106376
CMP_002409,CASE_002409,ACC_0021542,68368.02,Chennai,Tamil Nadu,ROMANCE_FRAUD,235911
CMP_002410,CASE_002410,ACC_0040192,5638.57,Chennai,Tamil Nadu,UPI_FRAUD,98951
CMP_002411,CASE_002411,ACC_0006134,99334.58,Mumbai,Maharashtra,ROMANCE_FRAUD,199807
CMP_002412,CASE_002412,ACC_0044698,121447.09,Kolkata,West Bengal,UPI_FRAUD,5502
CMP_002413,CASE_002413,ACC_0040254,53222.01,Chennai,Tamil Nadu,ROMANCE_FRAUD,77937
CMP_002414,CASE_002414,ACC_0085636,137644.23,Chennai,Tamil Nadu,ROMANCE_FRAUD,238712
CMP_002415,CASE_002415,ACC_0093864,7685.47,Chennai,Tamil Nadu,ROMANCE_FRAUD,15119
CMP_002416,CASE_002416,ACC_0068983,4324.66,Nashik,Maharashtra,JOB_FRAUD,42768
CMP_002417,CASE_002417,ACC_0001018,139716.38,Nagpur,Maharashtra,UPI_FRAUD,1597
CMP_002418,CASE_002418,ACC_0003261,14313.03,Nashik,Maharashtra,INVESTMENT_FRAUD,120989
CMP_002419,CASE_002419,ACC_0019750,49888.59,Pune,Maharashtra,PHISHING,166142
CMP_002420,CASE_002420,ACC_0073754,17519.35,Nashik,Maharashtra,JOB_FRAUD,52362
CMP_002421,CASE_002421,ACC_0014895,8917.77,Mumbai,Maharashtra,UPI_FRAUD,190322
CMP_002422,CASE_002422,ACC_0083456,349766.2,Nagpur,Maharashtra,INVESTMENT_FRAUD,240840
CMP_002423,CASE_002423,ACC_0086609,78601.68,Nashik,Maharashtra,ROMANCE_FRAUD,104940
CMP_002424,CASE_002424,ACC_0027023,114024.69,Hyderabad,Telangana,PHISHING,204366
CMP_002425,CASE_002425,ACC_0073029,36607.28,Mumbai,Maharashtra,PHISHING,44691
CMP_002426,CASE_002426,ACC_0017625,23741.45,Kolkata,West Bengal,DIGITAL_ARREST,172785
CMP_002427,CASE_002427,ACC_0056928,3982.34,Bengaluru,Karnataka,DIGITAL_ARREST,75891
CMP_002428,CASE_002428,ACC_0001714,54160.74,Mumbai,Maharashtra,INVESTMENT_FRAUD,189121
CMP_002429,CASE_002429,ACC_0085836,108542.69,Pune,Maharashtra,JOB_FRAUD,116889
CMP_002430,CASE_002430,ACC_0015098,7524.0,Mumbai,Maharashtra,PHISHING,229412
CMP_002431,CASE_002431,ACC_0021145,4436.52,Bengaluru,Karnataka,ROMANCE_FRAUD,45937
CMP_002432,CASE_002432,ACC_0054868,4568.5,Bengaluru,Karnataka,UPI_FRAUD,32704
CMP_002433,CASE_002433,ACC_0041416,1561466.33,Bengaluru,Karnataka,UPI_FRAUD,236621
CMP_002434,CASE_002434,ACC_0005928,60974.52,Nashik,Maharashtra,PHISHING,41227
CMP_002435,CASE_002435,ACC_0070624,6593.21,Kolkata,West Bengal,ROMANCE_FRAUD,117717
CMP_002436,CASE_002436,ACC_0055511,65315.06,Nagpur,Maharashtra,DIGITAL_ARREST,66473
CMP_002437,CASE_002437,ACC_0015005,35398.31,Nagpur,Maharashtra,PHISHING,160772
CMP_002438,CASE_002438,ACC_0086822,6652.21,Kolkata,West Bengal,ROMANCE_FRAUD,88862
CMP_002439,CASE_002439,ACC_0075493,72582.14,Bengaluru,Karnataka,JOB_FRAUD,97782
CMP_002440,CASE_002440,ACC_0043759,22087.8,Kolkata,West Bengal,ROMANCE_FRAUD,115294
CMP_002441,CASE_002441,ACC_0042621,11883.57,Nagpur,Maharashtra,DIGITAL_ARREST,178904
CMP_002442,CASE_002442,ACC_0085735,10504.54,Nagpur,Maharashtra,ROMANCE_FRAUD,24983
CMP_002443,CASE_002443,ACC_0039691,106708.01,Bengaluru,Karnataka,UPI_FRAUD,77083
CMP_002444,CASE_002444,ACC_0067341,17101.12,Nagpur,Maharashtra,ROMANCE_FRAUD,30932
CMP_002445,CASE_002445,ACC_0071638,34870.18,Hyderabad,Telangana,PHISHING,163894
CMP_002446,CASE_002446,ACC_0018427,7812.39,Chennai,Tamil Nadu,JOB_FRAUD,44606
CMP_002447,CASE_002447,ACC_0057945,21512.76,Ahmedabad,Gujarat,INVESTMENT_FRAUD,24315
CMP_002448,CASE_002448,ACC_0090682,323047.45,Hyderabad,Telangana,UPI_FRAUD,234709
CMP_002449,CASE_002449,ACC_0059748,23836.19,Nashik,Maharashtra,PHISHING,1426
CMP_002450,CASE_002450,ACC_0061449,63519.08,Kolkata,West Bengal,DIGITAL_ARREST,125334
CMP_002451,CASE_002451,ACC_0069914,24614.34,Chennai,Tamil Nadu,DIGITAL_ARREST,241132
CMP_002452,CASE_002452,ACC_0039006,107147.41,Nashik,Maharashtra,UPI_FRAUD,45389
CMP_002453,CASE_002453,ACC_0072479,18139.18,Chennai,Tamil Nadu,PHISHING,155623
CMP_002454,CASE_002454,ACC_0063830,538386.94,Mumbai,Maharashtra,REMOTE_ACCESS,96711
CMP_002455,CASE_002455,ACC_0070044,71315.01,Nashik,Maharashtra,DIGITAL_ARREST,158011
CMP_002456,CASE_002456,ACC_0072465,82035.1,Chennai,Tamil Nadu,UPI_FRAUD,19094
CMP_002457,CASE_002457,ACC_0096093,36555.85,Kolkata,West Bengal,ROMANCE_FRAUD,168146
CMP_002458,CASE_002458,ACC_0043292,146656.7,Nagpur,Maharashtra,REMOTE_ACCESS,91388
CMP_002459,CASE_002459,ACC_0048847,100530.83,Chennai,Tamil Nadu,UPI_FRAUD,50906
CMP_002460,CASE_002460,ACC_0055303,3000.0,Delhi,Delhi,INVESTMENT_FRAUD,106794
CMP_002461,CASE_002461,ACC_0009050,436915.08,Nashik,Maharashtra,DIGITAL_ARREST,198664
CMP_002462,CASE_002462,ACC_0036753,85156.74,Bengaluru,Karnataka,PHISHING,111578
CMP_002463,CASE_002463,ACC_0003141,120406.73,Nagpur,Maharashtra,REMOTE_ACCESS,244120
CMP_002464,CASE_002464,ACC_0035794,21942.73,Chennai,Tamil Nadu,INVESTMENT_FRAUD,6798
CMP_002465,CASE_002465,ACC_0013294,72326.91,Delhi,Delhi,INVESTMENT_FRAUD,119619
CMP_002466,CASE_002466,ACC_0064855,24464.17,Mumbai,Maharashtra,JOB_FRAUD,64347
CMP_002467,CASE_002467,ACC_0086883,32951.19,Mumbai,Maharashtra,PHISHING,180985
CMP_002468,CASE_002468,ACC_0081402,166543.79,Ahmedabad,Gujarat,JOB_FRAUD,242830
