account_id,bank_id,city,state,account_age_days,account_type,customer_segment
ACC_0012055,BANK_05,Pune,Maharashtra,1580,savings,retail
ACC_0012056,BANK_07,Delhi,Delhi,608,savings,retail
ACC_0012057,BANK_15,Ahmedabad,Gujarat,386,savings,retail
ACC_0012058,BANK_01,Nagpur,Maharashtra,350,savings,retail
ACC_0012059,BANK_14,Nashik,Maharashtra,1419,savings,retail
ACC_0012060,BANK_04,Nashik,Maharashtra,599,savings,retail
ACC_0012061,BANK_07,Nashik,Maharashtra,1610,savings,retail
ACC_0012062,BANK_12,Kolkata,West Bengal,3699,savings,retail
ACC_0012063,BANK_07,Ahmedabad,Gujarat,2191,savings,retail
ACC_0012064,BANK_02,Delhi,Delhi,5000,savings,retail
ACC_0012065,BANK_05,Pune,Maharashtra,681,savings,small_business
ACC_0012066,BANK_03,Mumbai,Maharashtra,59,savings,retail
ACC_0012067,BANK_06,Mumbai,Maharashtra,750,savings,small_business
ACC_0012068,BANK_05,Kolkata,West Bengal,272,current,merchant
ACC_0012069,BANK_12,Nagpur,Maharashtra,332,savings,retail
ACC_0012070,BANK_01,Mumbai,Maharashtra,3394,savings,retail
ACC_0012071,BANK_15,Pune,Maharashtra,370,savings,retail
ACC_0012072,BANK_07,Bengaluru,Karnataka,1745,savings,retail
ACC_0012073,BANK_04,Bengaluru,Karnataka,581,savings,retail
ACC_0012074,BANK_05,Pune,Maharashtra,301,savings,retail
ACC_0012075,BANK_01,Pune,Maharashtra,398,savings,retail
ACC_0012076,BANK_11,Ahmedabad,Gujarat,186,savings,merchant
ACC_0012077,BANK_08,Kolkata,West Bengal,584,savings,other
ACC_0012078,BANK_01,Hyderabad,Telangana,366,savings,retail
ACC_0012079,BANK_06,Chennai,Tamil Nadu,455,savings,small_business
ACC_0012080,BANK_14,Nashik,Maharashtra,1641,current,small_business
ACC_0012081,BANK_12,Nagpur,Maharashtra,702,current,retail
ACC_0012082,BANK_05,Kolkata,West Bengal,1000,savings,retail
ACC_0012083,BANK_03,Pune,Maharashtra,223,savings,retail
ACC_0012084,BANK_09,Mumbai,Maharashtra,758,savings,retail
ACC_0012085,BANK_14,Delhi,Delhi,1646,savings,merchant
ACC_0012086,BANK_09,Kolkata,West Bengal,47,savings,retail
ACC_0012087,BANK_12,Delhi,Delhi,409,savings,retail
ACC_0012088,BANK_01,Chennai,Tamil Nadu,625,savings,retail
ACC_0012089,BANK_05,Nagpur,Maharashtra,1237,savings,retail
ACC_0012090,BANK_07,Nashik,Maharashtra,114,savings,retail
ACC_0012091,BANK_13,Mumbai,Maharashtra,190,savings,other
ACC_0012092,BANK_03,Ahmedabad,Gujarat,105,savings,retail
ACC_0012093,BANK_01,Hyderabad,Telangana,154,savings,retail
ACC_0012094,BANK_11,Nagpur,Maharashtra,943,savings,retail
ACC_0012095,BANK_11,Pune,Maharashtra,3816,savings,merchant
ACC_0012096,BANK_03,Mumbai,Maharashtra,325,savings,retail
ACC_0012097,BANK_05,Pune,Maharashtra,363,savings,retail
ACC_0012098,BANK_13,Nagpur,Maharashtra,503,savings,retail
ACC_0012099,BANK_10,Kolkata,West Bengal,1940,savings,small_business
ACC_0012100,BANK_12,Chennai,Tamil Nadu,737,savings,retail
ACC_0012101,BANK_15,Ahmedabad,Gujarat,156,savings,retail
ACC_0012102,BANK_15,Nagpur,Maharashtra,2792,savings,retail
ACC_0012103,BANK_07,Kolkata,West Bengal,1231,savings,retail
ACC_0012104,BANK_10,Pune,Maharashtra,649,savings,retail
ACC_0012105,BANK_01,Pune,Maharashtra,352,savings,retail
ACC_0012106,BANK_02,Kolkata,West Bengal,125,savings,retail
ACC_0012107,BANK_03,Pune,Maharashtra,92,savings,retail
ACC_0012108,BANK_08,Pune,Maharashtra,915,savings,retail
ACC_0012109,BANK_08,Ahmedabad,Gujarat,87,savings,merchant
ACC_0012110,BANK_13,Kolkata,West Bengal,118,savings,retail
ACC_0012111,BANK_12,Delhi,Delhi,1031,savings,retail
ACC_0012112,BANK_11,Bengaluru,Karnataka,1335,savings,retail
ACC_0012113,BANK_15,Delhi,Delhi,382,savings,retail
ACC_0012114,BANK_03,Ahmedabad,Gujarat,872,savings,retail
ACC_0012115,BANK_01,Mumbai,Maharashtra,689,savings,retail
ACC_0012116,BANK_09,Delhi,Delhi,171,savings,retail
ACC_0012117,BANK_07,Delhi,Delhi,283,savings,merchant
ACC_0012118,BANK_07,Bengaluru,Karnataka,810,savings,retail
ACC_0012119,BANK_11,Nashik,Maharashtra,4376,savings,retail
ACC_0012120,BANK_07,Bengaluru,Karnataka,3657,savings,retail
ACC_0012121,BANK_03,Nagpur,Maharashtra,724,savings,retail
ACC_0012122,BANK_05,Nagpur,Maharashtra,508,savings,retail
ACC_0012123,BANK_10,Pune,Maharashtra,1337,savings,small_business
ACC_0012124,BANK_10,Nagpur,Maharashtra,109,savings,retail
ACC_0012125,BANK_13,Delhi,Delhi,279,current,other
ACC_0012126,BANK_10,Mumbai,Maharashtra,1982,savings,merchant
ACC_0012127,BANK_03,Nashik,Maharashtra,302,savings,retail
ACC_0012128,BANK_03,Ahmedabad,Gujarat,1161,savings,small_business
ACC_0012129,BANK_14,Bengaluru,Karnataka,461,savings,merchant
ACC_0012130,BANK_10,Nagpur,Maharashtra,1838,savings,retail
ACC_0012131,BANK_12,Chennai,Tamil Nadu,158,savings,merchant
ACC_0012132,BANK_02,Nagpur,Maharashtra,1432,current,small_business
ACC_0012133,BANK_08,Nashik,Maharashtra,578,savings,retail
ACC_0012134,BANK_13,Pune,Maharashtra,926,savings,small_business
ACC_0012135,BANK_09,Delhi,Delhi,232,savings,small_business
ACC_0012136,BANK_07,Nashik,Maharashtra,291,savings,small_business
ACC_0012137,BANK_02,Nagpur,Maharashtra,5000,savings,other
ACC_0012138,BANK_06,Mumbai,Maharashtra,1398,savings,small_business
ACC_0012139,BANK_14,Delhi,Delhi,429,savings,retail
ACC_0012140,BANK_05,Hyderabad,Telangana,150,savings,small_business
ACC_0012141,BANK_05,Delhi,Delhi,285,savings,retail
ACC_0012142,BANK_03,Nashik,Maharashtra,668,current,small_business
ACC_0012143,BANK_01,Kolkata,West Bengal,213,savings,retail
ACC_0012144,BANK_07,Mumbai,Maharashtra,468,savings,retail
ACC_0012145,BANK_03,Delhi,Delhi,1055,current,merchant
ACC_0012146,BANK_12,Kolkata,West Bengal,1194,savings,retail
ACC_0012147,BANK_15,Nagpur,Maharashtra,290,savings,merchant
ACC_0012148,BANK_08,Hyderabad,Telangana,129,savings,merchant
ACC_0012149,BANK_06,Chennai,Tamil Nadu,205,savings,retail
ACC_0012150,BANK_12,Bengaluru,Karnataka,1114,savings,retail
ACC_0012151,BANK_14,Chennai,Tamil Nadu,661,savings,retail
ACC_0012152,BANK_03,Kolkata,West Bengal,1180,savings,retail
ACC_0012153,BANK_07,Pune,Maharashtra,653,savings,small_business
ACC_0012154,BANK_04,Nagpur,Maharashtra,1315,savings,retail
ACC_0012155,BANK_03,Bengaluru,Karnataka,190,savings,retail
ACC_0012156,BANK_07,Mumbai,Maharashtra,136,savings,retail
ACC_0012157,BANK_04,Ahmedabad,Gujarat,115,savings,merchant
ACC_0012158,BANK_12,Nashik,Maharashtra,1169,savings,retail
ACC_0012159,BANK_02,Chennai,Tamil Nadu,1348,savings,retail
ACC_0012160,BANK_12,Kolkata,West Bengal,433,savings,small_business
ACC_0012161,BANK_13,Kolkata,West Bengal,211,savings,retail
ACC_0012162,BANK_14,Mumbai,Maharashtra,1365,savings,retail
ACC_0012163,BANK_03,Mumbai,Maharashtra,115,savings,merchant
ACC_0012164,BANK_08,Delhi,Delhi,727,savings,retail
ACC_0012165,BANK_01,Hyderabad,Telangana,461,savings,retail
ACC_0012166,BANK_02,Nagpur,Maharashtra,1123,savings,small_business
ACC_0012167,BANK_13,Ahmedabad,Gujarat,2908,savings,retail
ACC_0012168,BANK_12,Nashik,Maharashtra,768,savings,retail
ACC_0012169,BANK_15,Chennai,Tamil Nadu,373,savings,retail
ACC_0012170,BANK_04,Delhi,Delhi,293,savings,retail
ACC_0012171,BANK_02,Ahmedabad,Gujarat,634,savings,retail
ACC_0012172,BANK_01,Ahmedabad,Gujarat,1702,savings,merchant
ACC_0012173,BANK_09,Mumbai,Maharashtra,435,savings,retail
ACC_0012174,BANK_09,Pune,Maharashtra,359,savings,merchant
ACC_0012175,BANK_14,Delhi,Delhi,1054,savings,small_business
ACC_0012176,BANK_13,Nashik,Maharashtra,627,savings,retail
ACC_0012177,BANK_11,Bengaluru,Karnataka,387,current,retail
ACC_0012178,BANK_08,Nashik,Maharashtra,955,savings,retail
ACC_0012179,BANK_08,Nashik,Maharashtra,1859,savings,retail
ACC_0012180,BANK_12,Delhi,Delhi,149,savings,retail
ACC_0012181,BANK_08,Hyderabad,Telangana,569,savings,small_business
ACC_0012182,BANK_10,Hyderabad,Telangana,482,savings,merchant
ACC_0012183,BANK_08,Chennai,Tamil Nadu,252,savings,retail
ACC_0012184,BANK_03,Nashik,Maharashtra,428,savings,small_business
ACC_0012185,BANK_13,Pune,Maharashtra,2742,savings,retail
ACC_0012186,BANK_13,Delhi,Delhi,435,savings,retail
ACC_0012187,BANK_03,Nashik,Maharashtra,2294,savings,retail
ACC_0012188,BANK_01,Delhi,Delhi,494,savings,retail
ACC_0012189,BANK_09,Kolkata,West Bengal,639,savings,merchant
ACC_0012190,BANK_02,Kolkata,West Bengal,634,savings,merchant
ACC_0012191,BANK_15,Hyderabad,Telangana,564,savings,retail
ACC_0012192,BANK_14,Nashik,Maharashtra,301,savings,retail
ACC_0012193,BANK_15,Kolkata,West Bengal,1280,savings,retail
ACC_0012194,BANK_04,Kolkata,West Bengal,367,savings,retail
ACC_0012195,BANK_10,Mumbai,Maharashtra,401,savings,retail
ACC_0012196,BANK_07,Bengaluru,Karnataka,2661,savings,retail
ACC_0012197,BANK_05,Pune,Maharashtra,933,savings,retail
ACC_0012198,BANK_07,Bengaluru,Karnataka,558,savings,small_business
ACC_0012199,BANK_10,Nagpur,Maharashtra,851,savings,retail
ACC_0012200,BANK_08,Nagpur,Maharashtra,547,savings,retail
ACC_0012201,BANK_05,Nagpur,Maharashtra,867,savings,retail
ACC_0012202,BANK_07,Nashik,Maharashtra,534,savings,other
ACC_0012203,BANK_08,Mumbai,Maharashtra,3072,savings,merchant
ACC_0012204,BANK_02,Kolkata,West Bengal,936,savings,small_business
ACC_0012205,BANK_01,Ahmedabad,Gujarat,617,current,retail
ACC_0012206,BANK_11,Bengaluru,Karnataka,323,savings,retail
ACC_0012207,BANK_10,Nashik,Maharashtra,628,savings,retail
ACC_0012208,BANK_07,Nagpur,Maharashtra,1145,savings,retail
ACC_0012209,BANK_04,Mumbai,Maharashtra,1221,savings,retail
ACC_0012210,BANK_13,Nashik,Maharashtra,609,savings,retail
ACC_0012211,BANK_14,Pune,Maharashtra,108,savings,retail
ACC_0012212,BANK_06,Kolkata,West Bengal,343,current,merchant
ACC_0012213,BANK_08,Nashik,Maharashtra,1311,savings,other
ACC_0012214,BANK_05,Nashik,Maharashtra,1589,savings,retail
ACC_0012215,BANK_03,Mumbai,Maharashtra,424,savings,retail
ACC_0012216,BANK_10,Bengaluru,Karnataka,713,savings,retail
ACC_0012217,BANK_03,Pune,Maharashtra,2706,savings,retail
ACC_0012218,BANK_04,Ahmedabad,Gujarat,1122,current,retail
ACC_0012219,BANK_11,Bengaluru,Karnataka,528,savings,retail
ACC_0012220,BANK_05,Bengaluru,Karnataka,380,savings,small_business
ACC_0012221,BANK_12,Pune,Maharashtra,551,savings,retail
ACC_0012222,BANK_04,Nagpur,Maharashtra,328,savings,retail
ACC_0012223,BANK_06,Mumbai,Maharashtra,532,savings,retail
ACC_0012224,BANK_11,Delhi,Delhi,623,savings,retail
ACC_0012225,BANK_11,Nashik,Maharashtra,301,savings,retail
ACC_0012226,BANK_01,Chennai,Tamil Nadu,267,savings,small_business
ACC_0012227,BANK_07,Delhi,Delhi,2750,current,merchant
ACC_0012228,BANK_02,Delhi,Delhi,1931,savings,retail
ACC_0012229,BANK_03,Delhi,Delhi,946,savings,retail
ACC_0012230,BANK_11,Pune,Maharashtra,1111,savings,retail
ACC_0012231,BANK_03,Nagpur,Maharashtra,820,savings,merchant
ACC_0012232,BANK_06,Mumbai,Maharashtra,375,savings,other
ACC_0012233,BANK_08,Nashik,Maharashtra,3090,savings,merchant
ACC_0012234,BANK_14,Mumbai,Maharashtra,1321,savings,retail
ACC_0012235,BANK_03,Chennai,Tamil Nadu,630,savings,retail
ACC_0012236,BANK_10,Ahmedabad,Gujarat,5000,savings,merchant
ACC_0012237,BANK_03,Mumbai,Maharashtra,383,savings,retail
ACC_0012238,BANK_14,Nagpur,Maharashtra,405,savings,retail
ACC_0012239,BANK_09,Ahmedabad,Gujarat,962,savings,retail
ACC_0012240,BANK_02,Delhi,Delhi,2494,savings,small_business
ACC_0012241,BANK_04,Mumbai,Maharashtra,397,savings,retail
ACC_0012242,BANK_08,Mumbai,Maharashtra,1592,savings,retail
ACC_0012243,BANK_14,Nagpur,Maharashtra,420,savings,merchant
ACC_0012244,BANK_08,Kolkata,West Bengal,662,current,retail
ACC_0012245,BANK_15,Pune,Maharashtra,715,savings,small_business
ACC_0012246,BANK_07,Nagpur,Maharashtra,1169,savings,small_business
ACC_0012247,BANK_05,Chennai,Tamil Nadu,1303,current,retail
ACC_0012248,BANK_08,Bengaluru,Karnataka,610,current,retail
ACC_0012249,BANK_11,Nashik,Maharashtra,413,savings,retail
ACC_0012250,BANK_11,Hyderabad,Telangana,1331,current,retail
ACC_0012251,BANK_12,Kolkata,West Bengal,4648,savings,retail
ACC_0012252,BANK_13,Mumbai,Maharashtra,162,savings,retail
ACC_0012253,BANK_09,Bengaluru,Karnataka,2349,savings,retail
ACC_0012254,BANK_03,Pune,Maharashtra,3585,savings,retail
ACC_0012255,BANK_13,Nagpur,Maharashtra,2855,savings,other
ACC_0012256,BANK_06,Chennai,Tamil Nadu,306,savings,other
ACC_0012257,BANK_06,Hyderabad,Telangana,1650,savings,small_business
ACC_0012258,BANK_05,Kolkata,West Bengal,275,savings,merchant
ACC_0012259,BANK_12,Ahmedabad,Gujarat,735,savings,retail
ACC_0012260,BANK_15,Ahmedabad,Gujarat,389,savings,other
ACC_0012261,BANK_07,Chennai,Tamil Nadu,268,savings,retail
ACC_0012262,BANK_03,Nashik,Maharashtra,5000,savings,merchant
ACC_0012263,BANK_12,Nashik,Maharashtra,215,savings,retail
ACC_0012264,BANK_07,Hyderabad,Telangana,415,savings,retail
ACC_0012265,BANK_07,Mumbai,Maharashtra,741,savings,retail
ACC_0012266,BANK_11,Ahmedabad,Gujarat,471,savings,retail
ACC_0012267,BANK_06,Chennai,Tamil Nadu,1323,savings,retail
ACC_0012268,BANK_07,Hyderabad,Telangana,1279,savings,retail
ACC_0012269,BANK_14,Delhi,Delhi,305,savings,retail
ACC_0012270,BANK_03,Kolkata,West Bengal,772,savings,merchant
ACC_0012271,BANK_09,Kolkata,West Bengal,2555,savings,retail
ACC_0012272,BANK_07,Ahmedabad,Gujarat,297,savings,merchant
ACC_0012273,BANK_03,Delhi,Delhi,1532,current,merchant
ACC_0012274,BANK_15,Chennai,Tamil Nadu,543,savings,other
ACC_0012275,BANK_02,Chennai,Tamil Nadu,514,savings,retail
ACC_0012276,BANK_07,Bengaluru,Karnataka,54,savings,small_business
ACC_0012277,BANK_09,Hyderabad,Telangana,373,savings,retail
ACC_0012278,BANK_05,Pune,Maharashtra,2662,savings,retail
ACC_0012279,BANK_13,Mumbai,Maharashtra,290,savings,retail
ACC_0012280,BANK_11,Hyderabad,Telangana,3008,savings,retail
ACC_0012281,BANK_03,Hyderabad,Telangana,501,savings,retail
ACC_0012282,BANK_12,Delhi,Delhi,433,savings,retail
ACC_0012283,BANK_01,Delhi,Delhi,144,savings,retail
ACC_0012284,BANK_09,Nashik,Maharashtra,440,current,retail
ACC_0012285,BANK_08,Ahmedabad,Gujarat,2603,savings,retail
ACC_0012286,BANK_15,Mumbai,Maharashtra,163,savings,retail
ACC_0012287,BANK_09,Mumbai,Maharashtra,487,savings,retail
ACC_0012288,BANK_06,Nashik,Maharashtra,436,savings,retail
ACC_0012289,BANK_08,Nashik,Maharashtra,378,savings,small_business
ACC_0012290,BANK_03,Chennai,Tamil Nadu,526,savings,retail
ACC_0012291,BANK_07,Pune,Maharashtra,175,savings,small_business
ACC_0012292,BANK_11,Chennai,Tamil Nadu,580,savings,retail
ACC_0012293,BANK_12,Mumbai,Maharashtra,1993,savings,retail
ACC_0012294,BANK_02,Kolkata,West Bengal,1092,savings,retail
ACC_0012295,BANK_04,Ahmedabad,Gujarat,405,savings,retail
ACC_0012296,BANK_12,Delhi,Delhi,2560,current,retail
ACC_0012297,BANK_09,Bengaluru,Karnataka,2480,savings,retail
ACC_0012298,BANK_09,Kolkata,West Bengal,993,current,retail
ACC_0012299,BANK_06,Delhi,Delhi,2215,savings,retail
ACC_0012300,BANK_02,Bengaluru,Karnataka,46,savings,retail
ACC_0012301,BANK_14,Chennai,Tamil Nadu,53,savings,retail
ACC_0012302,BANK_12,Kolkata,West Bengal,1134,savings,retail
ACC_0012303,BANK_09,Kolkata,West Bengal,382,savings,small_business
ACC_0012304,BANK_06,Pune,Maharashtra,307,savings,retail
ACC_0012305,BANK_14,Nagpur,Maharashtra,188,savings,small_business
ACC_0012306,BANK_13,Ahmedabad,Gujarat,1819,savings,retail
ACC_0012307,BANK_01,Hyderabad,Telangana,137,savings,retail
ACC_0012308,BANK_05,Bengaluru,Karnataka,371,savings,retail
ACC_0012309,BANK_04,Ahmedabad,Gujarat,677,savings,retail
ACC_0012310,BANK_07,Delhi,Delhi,467,savings,retail
ACC_0012311,BANK_08,Ahmedabad,Gujarat,673,savings,retail
ACC_0012312,BANK_04,Mumbai,Maharashtra,1121,savings,merchant
ACC_0012313,BANK_14,Hyderabad,Telangana,970,savings,retail
ACC_0012314,BANK_01,Nashik,Maharashtra,787,savings,retail
ACC_0012315,BANK_05,Nashik,Maharashtra,1502,savings,retail
ACC_0012316,BANK_06,Mumbai,Maharashtra,276,savings,retail
ACC_0012317,BANK_08,Delhi,Delhi,1972,savings,retail
ACC_0012318,BANK_11,Hyderabad,Telangana,1339,savings,retail
ACC_0012319,BANK_13,Nagpur,Maharashtra,3259,savings,retail
ACC_0012320,BANK_02,Mumbai,Maharashtra,253,savings,other
ACC_0012321,BANK_11,Mumbai,Maharashtra,153,savings,retail
ACC_0012322,BANK_13,Kolkata,West Bengal,2894,savings,retail
ACC_0012323,BANK_09,Ahmedabad,Gujarat,409,savings,retail
ACC_0012324,BANK_04,Pune,Maharashtra,646,savings,other
ACC_0012325,BANK_01,Kolkata,West Bengal,5000,savings,retail
ACC_0012326,BANK_03,Delhi,Delhi,668,savings,retail
ACC_0012327,BANK_13,Ahmedabad,Gujarat,1530,savings,retail
ACC_0012328,BANK_08,Delhi,Delhi,247,savings,retail
ACC_0012329,BANK_07,Bengaluru,Karnataka,2030,savings,retail
ACC_0012330,BANK_07,Delhi,Delhi,2593,savings,retail
ACC_0012331,BANK_15,Hyderabad,Telangana,922,savings,retail
ACC_0012332,BANK_01,Bengaluru,Karnataka,1066,savings,retail
ACC_0012333,BANK_15,Delhi,Delhi,5000,savings,small_business
ACC_0012334,BANK_05,Nagpur,Maharashtra,2259,savings,retail
ACC_0012335,BANK_06,Delhi,Delhi,342,savings,retail
ACC_0012336,BANK_03,Mumbai,Maharashtra,1114,savings,merchant
ACC_0012337,BANK_03,Nagpur,Maharashtra,2080,savings,retail
ACC_0012338,BANK_14,Pune,Maharashtra,288,savings,retail
ACC_0012339,BANK_11,Pune,Maharashtra,258,savings,retail
ACC_0012340,BANK_11,Chennai,Tamil Nadu,276,savings,merchant
ACC_0012341,BANK_02,Nashik,Maharashtra,437,savings,retail
ACC_0012342,BANK_04,Kolkata,West Bengal,5000,savings,merchant
ACC_0012343,BANK_07,Ahmedabad,Gujarat,464,savings,retail
ACC_0012344,BANK_07,Nashik,Maharashtra,420,savings,small_business
ACC_0012345,BANK_02,Nagpur,Maharashtra,893,savings,merchant
ACC_0012346,BANK_10,Ahmedabad,Gujarat,1472,savings,retail
ACC_0012347,BANK_09,Bengaluru,Karnataka,342,savings,retail
ACC_0012348,BANK_13,Ahmedabad,Gujarat,1901,current,small_business
ACC_0012349,BANK_05,Pune,Maharashtra,446,savings,retail
ACC_0012350,BANK_08,Hyderabad,Telangana,1862,savings,merchant
ACC_0012351,BANK_05,Kolkata,West Bengal,3708,savings,retail
ACC_0012352,BANK_15,Chennai,Tamil Nadu,547,savings,retail
ACC_0012353,BANK_08,Nashik,Maharashtra,389,savings,retail
ACC_0012354,BANK_12,Delhi,Delhi,3178,savings,merchant
ACC_0012355,BANK_06,Nashik,Maharashtra,843,savings,retail
ACC_0012356,BANK_01,Pune,Maharashtra,857,savings,small_business
ACC_0012357,BANK_12,Mumbai,Maharashtra,1906,savings,retail
ACC_0012358,BANK_02,Nagpur,Maharashtra,1111,savings,retail
ACC_0012359,BANK_04,Pune,Maharashtra,112,savings,small_business
ACC_0012360,BANK_03,Pune,Maharashtra,459,savings,small_business
ACC_0012361,BANK_04,Ahmedabad,Gujarat,404,savings,small_business
ACC_0012362,BANK_01,Delhi,Delhi,1059,savings,merchant
ACC_0012363,BANK_08,Nashik,Maharashtra,137,savings,retail
ACC_0012364,BANK_06,Chennai,Tamil Nadu,1425,savings,retail
ACC_0012365,BANK_10,Chennai,Tamil Nadu,988,savings,small_business
ACC_0012366,BANK_05,Pune,Maharashtra,1471,savings,small_business
ACC_0012367,BANK_02,Hyderabad,Telangana,447,savings,small_business
ACC_0012368,BANK_15,Nashik,Maharashtra,3404,savings,small_business
ACC_0012369,BANK_12,Bengaluru,Karnataka,2873,savings,merchant
ACC_0012370,BANK_10,Nashik,Maharashtra,3972,savings,small_business
ACC_0012371,BANK_12,Hyderabad,Telangana,687,savings,retail
ACC_0012372,BANK_12,Bengaluru,Karnataka,277,savings,retail
ACC_0012373,BANK_03,Delhi,Delhi,530,savings,retail
ACC_0012374,BANK_04,Chennai,Tamil Nadu,3904,savings,retail
ACC_0012375,BANK_14,Bengaluru,Karnataka,1280,savings,retail
ACC_0012376,BANK_12,Chennai,Tamil Nadu,3155,savings,retail
ACC_0012377,BANK_11,Delhi,Delhi,319,savings,small_business
ACC_0012378,BANK_02,Mumbai,Maharashtra,283,savings,retail
ACC_0012379,BANK_05,Nagpur,Maharashtra,5000,savings,retail
ACC_0012380,BANK_01,Nagpur,Maharashtra,797,savings,retail
ACC_0012381,BANK_09,Ahmedabad,Gujarat,1672,savings,small_business
ACC_0012382,BANK_06,Kolkata,West Bengal,2100,savings,merchant
ACC_0012383,BANK_02,Ahmedabad,Gujarat,840,savings,retail
ACC_0012384,BANK_12,Hyderabad,Telangana,271,savings,retail
ACC_0012385,BANK_09,Ahmedabad,Gujarat,680,savings,retail
ACC_0012386,BANK_13,Nagpur,Maharashtra,2146,savings,retail
ACC_0012387,BANK_13,Delhi,Delhi,1677,savings,merchant
ACC_0012388,BANK_02,Chennai,Tamil Nadu,3476,savings,retail
ACC_0012389,BANK_05,Bengaluru,Karnataka,454,current,retail
ACC_0012390,BANK_11,Nashik,Maharashtra,2537,savings,retail
ACC_0012391,BANK_07,Hyderabad,Telangana,2442,savings,retail
ACC_0012392,BANK_14,Chennai,Tamil Nadu,2115,savings,retail
ACC_0012393,BANK_05,Hyderabad,Telangana,1300,current,retail
ACC_0012394,BANK_12,Nashik,Maharashtra,938,savings,retail
ACC_0012395,BANK_05,Chennai,Tamil Nadu,1009,savings,retail
ACC_0012396,BANK_03,Pune,Maharashtra,886,savings,retail
ACC_0012397,BANK_11,Delhi,Delhi,456,savings,retail
ACC_0012398,BANK_07,Hyderabad,Telangana,838,savings,retail
ACC_0012399,BANK_06,Nashik,Maharashtra,595,savings,retail
ACC_0012400,BANK_01,Bengaluru,Karnataka,441,current,merchant
ACC_0012401,BANK_05,Hyderabad,Telangana,2066,savings,merchant
ACC_0012402,BANK_06,Nashik,Maharashtra,991,savings,retail
ACC_0012403,BANK_01,Chennai,Tamil Nadu,338,savings,retail
ACC_0012404,BANK_04,Nagpur,Maharashtra,372,savings,retail
ACC_0012405,BANK_11,Chennai,Tamil Nadu,5000,savings,retail
ACC_0012406,BANK_02,Bengaluru,Karnataka,1171,savings,retail
ACC_0012407,BANK_01,Hyderabad,Telangana,644,savings,retail
ACC_0012408,BANK_09,Mumbai,Maharashtra,202,savings,retail
ACC_0012409,BANK_14,Nashik,Maharashtra,525,savings,retail
ACC_0012410,BANK_03,Ahmedabad,Gujarat,812,savings,retail
ACC_0012411,BANK_13,Chennai,Tamil Nadu,735,savings,retail
ACC_0012412,BANK_10,Chennai,Tamil Nadu,498,savings,retail
ACC_0012413,BANK_04,Bengaluru,Karnataka,1478,savings,retail
ACC_0012414,BANK_14,Hyderabad,Telangana,2494,savings,retail
ACC_0012415,BANK_15,Ahmedabad,Gujarat,4987,savings,retail
ACC_0012416,BANK_09,Ahmedabad,Gujarat,1269,savings,retail
ACC_0012417,BANK_11,Nagpur,Maharashtra,263,savings,other
ACC_0012418,BANK_08,Delhi,Delhi,820,savings,retail
ACC_0012419,BANK_14,Kolkata,West Bengal,178,savings,retail
ACC_0012420,BANK_14,Bengaluru,Karnataka,696,savings,retail
ACC_0012421,BANK_10,Mumbai,Maharashtra,1132,savings,retail
