case_id,account_id,atm_id,timestamp_min,amount_inr,withdrawal_type
CASE_002052,ACC_0099659,ATM_006501,125241,28028.6,CASHOUT
CASE_002053,ACC_0019048,ATM_006014,27587,932858.17,CASHOUT
CASE_002055,ACC_0094805,ATM_004459,159795,120490.73,CROSS_STATE_CASHOUT
CASE_002056,ACC_0017899,ATM_006936,132642,76415.6,CASHOUT
CASE_002062,ACC_0084786,ATM_005059,29134,34391.64,CASHOUT
CASE_002064,ACC_0021826,ATM_005292,152520,247399.36,CROSS_STATE_CASHOUT
CASE_002066,ACC_0016365,ATM_002748,48480,3485.38,AVERTED_CASHOUT
CASE_002067,ACC_0067734,ATM_005864,43826,8277.85,CASHOUT
CASE_002068,ACC_0046717,ATM_003354,168623,6209.13,CASHOUT
CASE_002069,ACC_0058267,ATM_001862,118301,60218.68,CROSS_STATE_CASHOUT
CASE_002071,ACC_0054840,ATM_003311,155179,67007.74,AVERTED_CASHOUT
CASE_002074,ACC_0067794,ATM_001593,42400,17284.04,CASHOUT
CASE_002076,ACC_0078428,ATM_006213,85736,58479.96,CASHOUT
CASE_002078,ACC_0011924,ATM_003856,246982,125208.63,CASHOUT
CASE_002082,ACC_0000618,ATM_000462,23782,10657.15,CASHOUT
CASE_002083,ACC_0078203,ATM_002819,37592,8517.73,CASHOUT
CASE_002084,ACC_0013345,ATM_004573,75906,2726.45,CASHOUT
CASE_002085,ACC_0076142,ATM_004179,156789,55203.35,CASHOUT
CASE_002086,ACC_0094617,ATM_002441,56852,10382.57,AVERTED_CASHOUT
CASE_002087,ACC_0008119,ATM_000482,59501,48668.93,AVERTED_CASHOUT
CASE_002092,ACC_0035803,ATM_000092,119468,332374.15,AVERTED_CASHOUT
CASE_002093,ACC_0009888,ATM_005060,210238,285768.19,CASHOUT
CASE_002095,ACC_0010203,ATM_006702,83263,10419.74,CROSS_STATE_CASHOUT
CASE_002096,ACC_0065601,ATM_006528,210620,4004.51,CASHOUT
CASE_002099,ACC_0087688,ATM_005338,36033,22747.47,CASHOUT
CASE_002100,ACC_0097378,ATM_000309,196401,21538.48,AVERTED_CASHOUT
CASE_002103,ACC_0037950,ATM_005571,173314,5785.01,CASHOUT
CASE_002108,ACC_0024635,ATM_003847,109334,25619.22,CROSS_STATE_CASHOUT
CASE_002117,ACC_0095622,ATM_006668,249601,8384.58,AVERTED_CASHOUT
CASE_002119,ACC_0070053,ATM_002656,7443,225301.09,AVERTED_CASHOUT
CASE_002120,ACC_0052110,ATM_002361,185664,23772.99,CASHOUT
CASE_002121,ACC_0029560,ATM_001645,212563,5190.73,CASHOUT
CASE_002122,ACC_0084622,ATM_005573,39052,5116.39,CASHOUT
CASE_002124,ACC_0008229,ATM_004409,45512,50591.4,CASHOUT
CASE_002125,ACC_0096875,ATM_005504,139569,23795.26,CASHOUT
CASE_002126,ACC_0041526,ATM_003815,240,6119.92,AVERTED_CASHOUT
CASE_002127,ACC_0029722,ATM_000247,241211,20942.73,CASHOUT
CASE_002130,ACC_0039748,ATM_003935,82419,32877.03,CASHOUT
CASE_002131,ACC_0098380,ATM_000675,229304,74655.85,AVERTED_CASHOUT
CASE_002132,ACC_0008676,ATM_003774,212567,62011.69,AVERTED_CASHOUT
CASE_002133,ACC_0054591,ATM_004462,11099,39574.77,CROSS_STATE_CASHOUT
CASE_002135,ACC_0068783,ATM_003190,24927,36212.22,CASHOUT
CASE_002136,ACC_0068622,ATM_005686,63731,21852.77,AVERTED_CASHOUT
CASE_002138,ACC_0025363,ATM_004498,184298,22779.39,CASHOUT
CASE_002142,ACC_0017940,ATM_006141,160489,122975.79,CASHOUT
CASE_002144,ACC_0041928,ATM_005563,135866,10257.75,CASHOUT
CASE_002145,ACC_0011438,ATM_000266,9114,65443.15,CASHOUT
CASE_002147,ACC_0005925,ATM_005696,123140,21020.63,CASHOUT
CASE_002149,ACC_0035872,ATM_000772,133678,49911.37,CASHOUT
CASE_002153,ACC_0098024,ATM_005399,28817,302323.49,CASHOUT
CASE_002154,ACC_0080539,ATM_005652,65722,7248.23,CASHOUT
CASE_002157,ACC_0028099,ATM_000861,25742,97685.2,CASHOUT
CASE_002159,ACC_0028603,ATM_004953,178209,121243.6,CASHOUT
CASE_002161,ACC_0069096,ATM_002520,128756,24249.42,CASHOUT
CASE_002164,ACC_0096793,ATM_004360,257456,85854.38,CASHOUT
CASE_002165,ACC_0052434,ATM_002088,57045,7909.49,CASHOUT
CASE_002166,ACC_0081355,ATM_002577,82462,13704.21,CASHOUT
CASE_002167,ACC_0016232,ATM_000430,7763,28975.0,CROSS_STATE_CASHOUT
CASE_002168,ACC_0067242,ATM_006445,56282,88861.52,AVERTED_CASHOUT
CASE_002170,ACC_0045607,ATM_003486,7068,47188.18,CROSS_STATE_CASHOUT
CASE_002172,ACC_0054674,ATM_003961,220332,90006.06,AVERTED_CASHOUT
CASE_002176,ACC_0090342,ATM_001208,211876,30845.84,AVERTED_CASHOUT
CASE_002178,ACC_0072146,ATM_003487,69017,19066.44,CASHOUT
CASE_002179,ACC_0003809,ATM_000946,218420,68318.68,CASHOUT
CASE_002180,ACC_0050741,ATM_004687,219806,2100.0,AVERTED_CASHOUT
CASE_002185,ACC_0025085,ATM_000464,258781,18622.86,CASHOUT
CASE_002187,ACC_0087069,ATM_004520,210994,17886.12,AVERTED_CASHOUT
CASE_002189,ACC_0038172,ATM_005707,72198,9005.4,CROSS_STATE_CASHOUT
CASE_002190,ACC_0013514,ATM_001346,161061,5422.96,AVERTED_CASHOUT
CASE_002193,ACC_0040884,ATM_001186,123752,14323.53,AVERTED_CASHOUT
CASE_002195,ACC_0028734,ATM_004222,83158,194846.15,CASHOUT
CASE_002196,ACC_0048721,ATM_002752,132286,136054.84,AVERTED_CASHOUT
CASE_002197,ACC_0061468,ATM_003362,238277,173078.18,CASHOUT
CASE_002198,ACC_0008505,ATM_006137,40653,57730.09,AVERTED_CASHOUT
CASE_002199,ACC_0079195,ATM_002640,8999,13358.37,CASHOUT
CASE_002200,ACC_0060021,ATM_003143,254290,22581.06,CASHOUT
CASE_002201,ACC_0076532,ATM_002387,24457,58182.12,CASHOUT
CASE_002202,ACC_0009691,ATM_001218,254803,10298.69,CASHOUT
CASE_002203,ACC_0062726,ATM_002614,139945,10584.99,CROSS_STATE_CASHOUT
CASE_002207,ACC_0034294,ATM_001295,177273,97273.91,CASHOUT
CASE_002210,ACC_0054060,ATM_002758,188372,2100.0,AVERTED_CASHOUT
CASE_002212,ACC_0030579,ATM_001417,56542,5227.24,CROSS_STATE_CASHOUT
CASE_002213,ACC_0043611,ATM_006347,204503,13488.93,CASHOUT
CASE_002215,ACC_0087267,ATM_003817,26147,27571.16,CASHOUT
CASE_002216,ACC_0004507,ATM_003120,169822,3189.96,CASHOUT
CASE_002218,ACC_0008767,ATM_003772,116932,136292.55,CASHOUT
CASE_002219,ACC_0031628,ATM_005834,243861,44121.61,CASHOUT
CASE_002220,ACC_0075828,ATM_006254,172607,28075.57,CASHOUT
CASE_002225,ACC_0059447,ATM_000144,185805,5012.48,CASHOUT
CASE_002228,ACC_0084166,ATM_005889,167124,32474.74,CASHOUT
CASE_002229,ACC_0094664,ATM_006392,151567,9936.71,AVERTED_CASHOUT
CASE_002232,ACC_0021681,ATM_002086,14225,3916.44,CASHOUT
CASE_002233,ACC_0000481,ATM_005535,72428,6380.88,CROSS_STATE_CASHOUT
CASE_002234,ACC_0002609,ATM_000640,245262,237728.34,AVERTED_CASHOUT
CASE_002235,ACC_0006847,ATM_002319,159785,22531.55,CROSS_STATE_CASHOUT
CASE_002236,ACC_0020185,ATM_004862,124301,36469.22,CASHOUT
CASE_002238,ACC_0072880,ATM_001380,218361,74591.67,CASHOUT
CASE_002240,ACC_0021211,ATM_000182,99637,286721.29,CASHOUT
CASE_002246,ACC_0008119,ATM_002781,49173,49456.2,CROSS_STATE_CASHOUT
CASE_002247,ACC_0096027,ATM_005271,20404,7676.91,CASHOUT
CASE_002248,ACC_0041606,ATM_001798,100563,9991.85,CASHOUT
CASE_002250,ACC_0014823,ATM_005723,91536,10427.36,CASHOUT
CASE_002251,ACC_0010441,ATM_005951,248012,99785.47,CASHOUT
CASE_002254,ACC_0071274,ATM_005558,224276,31280.38,AVERTED_CASHOUT
CASE_002255,ACC_0098826,ATM_002411,24409,28016.97,CROSS_STATE_CASHOUT
CASE_002256,ACC_0073227,ATM_004012,85013,115173.99,CASHOUT
CASE_002258,ACC_0056136,ATM_004367,112283,124583.45,CASHOUT
CASE_002259,ACC_0084519,ATM_001715,64839,9125.6,AVERTED_CASHOUT
CASE_002262,ACC_0022751,ATM_002717,255320,25407.34,CROSS_STATE_CASHOUT
CASE_002263,ACC_0027898,ATM_002201,55329,32331.67,CROSS_STATE_CASHOUT
CASE_002264,ACC_0086709,ATM_004121,154096,7201.07,CASHOUT
CASE_002265,ACC_0059181,ATM_003191,232404,166712.97,CASHOUT
CASE_002267,ACC_0007218,ATM_001682,141377,33613.38,CASHOUT
CASE_002269,ACC_0048646,ATM_003897,241802,8583.57,CROSS_STATE_CASHOUT
CASE_002270,ACC_0036744,ATM_005582,27287,63106.78,CROSS_STATE_CASHOUT
CASE_002274,ACC_0030747,ATM_004129,59415,19736.07,CROSS_STATE_CASHOUT
CASE_002275,ACC_0082182,ATM_000591,171786,59659.01,CASHOUT
CASE_002276,ACC_0039159,ATM_005202,104847,2142.1,CASHOUT
CASE_002278,ACC_0063743,ATM_005511,175018,169323.48,CASHOUT
CASE_002279,ACC_0070872,ATM_006569,74935,100744.86,CASHOUT
CASE_002280,ACC_0001243,ATM_006223,58298,141850.44,AVERTED_CASHOUT
CASE_002281,ACC_0014677,ATM_001283,255699,11690.27,CROSS_STATE_CASHOUT
CASE_002284,ACC_0072761,ATM_004728,248347,134063.17,CROSS_STATE_CASHOUT
CASE_002287,ACC_0011676,ATM_004433,204640,23281.31,CASHOUT
CASE_002288,ACC_0022872,ATM_005032,81160,97064.34,CASHOUT
CASE_002292,ACC_0043232,ATM_002518,90894,25001.15,CASHOUT
CASE_002295,ACC_0001273,ATM_005349,23822,33198.44,CASHOUT
CASE_002297,ACC_0006407,ATM_006269,155515,18164.74,CASHOUT
CASE_002299,ACC_0088728,ATM_005244,211082,35355.51,CASHOUT
CASE_002300,ACC_0038475,ATM_000095,101059,12342.28,CASHOUT
CASE_002302,ACC_0008632,ATM_004027,172607,143345.13,CASHOUT
CASE_002303,ACC_0072398,ATM_006496,113469,230857.49,AVERTED_CASHOUT
CASE_002304,ACC_0061526,ATM_005269,193694,12359.09,CASHOUT
CASE_002305,ACC_0081947,ATM_004010,253456,25600.2,AVERTED_CASHOUT
CASE_002306,ACC_0040517,ATM_003752,46572,70030.51,CASHOUT
CASE_002308,ACC_0050071,ATM_000509,158183,14024.82,CASHOUT
CASE_002309,ACC_0052992,ATM_003755,243610,105989.64,CASHOUT
CASE_002310,ACC_0010159,ATM_006931,22491,98999.67,CROSS_STATE_CASHOUT
CASE_002311,ACC_0097041,ATM_002756,204143,61705.64,CASHOUT
CASE_002313,ACC_0000906,ATM_000125,166003,186982.86,AVERTED_CASHOUT
CASE_002314,ACC_0016882,ATM_004943,182371,6896.99,AVERTED_CASHOUT
CASE_002315,ACC_0099674,ATM_001058,158084,29898.85,CROSS_STATE_CASHOUT
CASE_002318,ACC_0086827,ATM_001711,164001,92308.94,AVERTED_CASHOUT
CASE_002319,ACC_0085486,ATM_001119,213739,111419.19,CROSS_STATE_CASHOUT
CASE_002322,ACC_0095492,ATM_003241,120718,7652.43,CROSS_STATE_CASHOUT
CASE_002323,ACC_0046650,ATM_006595,150090,26841.79,CROSS_STATE_CASHOUT
CASE_002326,ACC_0094123,ATM_002994,668,7926.32,CASHOUT
CASE_002327,ACC_0097415,ATM_004241,237543,13722.76,CROSS_STATE_CASHOUT
CASE_002328,ACC_0094121,ATM_005163,214435,20111.41,AVERTED_CASHOUT
CASE_002329,ACC_0050423,ATM_003436,92709,42232.8,CASHOUT
CASE_002330,ACC_0058244,ATM_003329,215240,29619.18,AVERTED_CASHOUT
CASE_002331,ACC_0063115,ATM_001206,68814,93826.27,CASHOUT
CASE_002333,ACC_0071783,ATM_000597,108993,6014.44,CROSS_STATE_CASHOUT
CASE_002335,ACC_0007117,ATM_003956,190117,82146.54,CASHOUT
CASE_002337,ACC_0080802,ATM_002318,38146,4856.65,CROSS_STATE_CASHOUT
CASE_002338,ACC_0093598,ATM_003560,15015,18036.65,AVERTED_CASHOUT
CASE_002339,ACC_0089888,ATM_003169,16343,16096.43,CROSS_STATE_CASHOUT
CASE_002341,ACC_0042207,ATM_006611,95102,26092.6,CASHOUT
CASE_002344,ACC_0083282,ATM_002855,234471,28349.33,CROSS_STATE_CASHOUT
CASE_002345,ACC_0003859,ATM_006210,254749,5862.14,CASHOUT
CASE_002346,ACC_0006847,ATM_006093,166316,61995.7,AVERTED_CASHOUT
CASE_002348,ACC_0050611,ATM_005620,57408,16261.19,CASHOUT
CASE_002349,ACC_0043674,ATM_003691,135217,11067.52,CASHOUT
CASE_002352,ACC_0070579,ATM_003112,145625,2100.0,CROSS_STATE_CASHOUT
CASE_002353,ACC_0056186,ATM_005156,62482,130875.04,AVERTED_CASHOUT
CASE_002354,ACC_0014905,ATM_004241,110997,92792.46,CROSS_STATE_CASHOUT
CASE_002355,ACC_0088032,ATM_004498,210540,55523.18,CASHOUT
CASE_002356,ACC_0077114,ATM_005945,190269,10436.82,CASHOUT
CASE_002359,ACC_0076393,ATM_003407,8529,27015.93,CROSS_STATE_CASHOUT
CASE_002360,ACC_0016040,ATM_006597,141298,326986.86,CROSS_STATE_CASHOUT
CASE_002362,ACC_0029933,ATM_001804,191062,50397.6,CASHOUT
CASE_002364,ACC_0063200,ATM_002188,111499,26947.65,CROSS_STATE_CASHOUT
CASE_002366,ACC_0081514,ATM_001453,124903,148955.55,CROSS_STATE_CASHOUT
CASE_002368,ACC_0033939,ATM_004835,221220,37190.63,CASHOUT
CASE_002370,ACC_0051740,ATM_000683,191142,44008.86,CROSS_STATE_CASHOUT
CASE_002371,ACC_0025033,ATM_006490,232272,12417.38,CROSS_STATE_CASHOUT
CASE_002374,ACC_0047401,ATM_004441,72464,1932.16,CASHOUT
CASE_002376,ACC_0064588,ATM_002815,106529,57210.93,CROSS_STATE_CASHOUT
CASE_002377,ACC_0000664,ATM_000514,210582,20428.24,CASHOUT
CASE_002378,ACC_0039808,ATM_004996,212614,36641.19,CASHOUT
CASE_002379,ACC_0001873,ATM_005471,199033,26046.28,CASHOUT
CASE_002380,ACC_0009299,ATM_000763,136145,37870.52,AVERTED_CASHOUT
CASE_002381,ACC_0069155,ATM_001790,226855,37173.33,CASHOUT
CASE_002387,ACC_0030069,ATM_003142,150016,161594.74,AVERTED_CASHOUT
CASE_002388,ACC_0090936,ATM_006845,65689,292697.63,CASHOUT
CASE_002389,ACC_0055426,ATM_005698,28695,32285.06,CASHOUT
CASE_002392,ACC_0078515,ATM_000068,99259,55228.63,CASHOUT
CASE_002394,ACC_0033783,ATM_001596,160362,5825.23,CROSS_STATE_CASHOUT
CASE_002396,ACC_0068284,ATM_003990,12965,159506.56,AVERTED_CASHOUT
CASE_002397,ACC_0063340,ATM_003715,180519,47317.89,CASHOUT
CASE_002398,ACC_0010749,ATM_001080,64648,5908.7,CASHOUT
CASE_002400,ACC_0081655,ATM_004737,243134,40053.4,CASHOUT
CASE_002407,ACC_0072905,ATM_003596,220622,12262.77,CASHOUT
CASE_002408,ACC_0037950,ATM_004848,106458,41050.63,CASHOUT
CASE_002409,ACC_0032811,ATM_000332,236271,47857.61,CROSS_STATE_CASHOUT
CASE_002410,ACC_0021044,ATM_006486,99389,2818.86,CASHOUT
CASE_002412,ACC_0030951,ATM_002729,5628,101073.9,CASHOUT
CASE_002414,ACC_0079886,ATM_002491,239072,96350.96,CROSS_STATE_CASHOUT
CASE_002415,ACC_0077274,ATM_006929,15524,4826.06,CASHOUT
CASE_002416,ACC_0080609,ATM_001571,43128,3027.26,CROSS_STATE_CASHOUT
CASE_002417,ACC_0028472,ATM_006795,1777,97801.47,AVERTED_CASHOUT
CASE_002418,ACC_0076625,ATM_002361,121349,10019.12,CROSS_STATE_CASHOUT
CASE_002420,ACC_0033818,ATM_001938,52633,11621.48,CASHOUT
CASE_002421,ACC_0012334,ATM_001541,190735,5405.28,CASHOUT
CASE_002424,ACC_0017636,ATM_004384,204546,79817.28,AVERTED_CASHOUT
CASE_002426,ACC_0062901,ATM_004710,173104,10065.35,CASHOUT
CASE_002427,ACC_0085554,ATM_004337,76071,2787.64,AVERTED_CASHOUT
CASE_002433,ACC_0097333,ATM_002490,236981,1093026.43,CROSS_STATE_CASHOUT
CASE_002435,ACC_0040832,ATM_002611,117837,4406.97,CASHOUT
CASE_002438,ACC_0008119,ATM_004430,88899,5933.65,CASHOUT
CASE_002441,ACC_0035218,ATM_005242,179264,8318.5,CROSS_STATE_CASHOUT
CASE_002443,ACC_0010975,ATM_004702,77443,74695.61,CROSS_STATE_CASHOUT
CASE_002445,ACC_0096977,ATM_002390,164254,24409.13,CROSS_STATE_CASHOUT
CASE_002446,ACC_0003289,ATM_006146,44814,5305.31,CASHOUT
CASE_002447,ACC_0043309,ATM_005096,24675,15058.93,CROSS_STATE_CASHOUT
CASE_002448,ACC_0000481,ATM_001123,235166,185126.13,CASHOUT
CASE_002450,ACC_0032576,ATM_005354,125514,44463.36,AVERTED_CASHOUT
CASE_002452,ACC_0063263,ATM_005172,45854,78846.6,CASHOUT
CASE_002453,ACC_0089280,ATM_005392,155983,12697.43,CROSS_STATE_CASHOUT
CASE_002454,ACC_0063176,ATM_002449,96902,329569.19,CASHOUT
CASE_002460,ACC_0034636,ATM_006348,106974,2100.0,AVERTED_CASHOUT
CASE_002461,ACC_0090610,ATM_003845,198844,305840.56,AVERTED_CASHOUT
CASE_002463,ACC_0032825,ATM_002270,244248,115840.04,CASHOUT
CASE_002465,ACC_0082429,ATM_002330,119979,50628.84,CROSS_STATE_CASHOUT
CASE_002467,ACC_0060021,ATM_001544,181414,16431.6,CASHOUT
CASE_002469,ACC_0072568,ATM_003735,166933,126101.46,CASHOUT
CASE_002470,ACC_0062272,ATM_006005,64170,31586.52,CROSS_STATE_CASHOUT
CASE_002472,ACC_0063942,ATM_003732,109939,7883.7,CASHOUT
CASE_002473,ACC_0043841,ATM_000838,137483,548420.43,CASHOUT
CASE_002474,ACC_0008480,ATM_001988,76501,44318.76,CROSS_STATE_CASHOUT
CASE_002475,ACC_0022080,ATM_001079,212808,45451.84,CASHOUT
CASE_002476,ACC_0067078,ATM_001429,1446,95345.43,CASHOUT
CASE_002477,ACC_0067242,ATM_005816,176358,27185.48,AVERTED_CASHOUT
CASE_002478,ACC_0078163,ATM_003788,108009,5537.62,CROSS_STATE_CASHOUT
CASE_002479,ACC_0052894,ATM_005925,17601,115410.69,AVERTED_CASHOUT
CASE_002481,ACC_0063176,ATM_006855,100688,11266.43,CROSS_STATE_CASHOUT
CASE_002482,ACC_0025114,ATM_002109,125560,52726.92,CASHOUT
CASE_002483,ACC_0076454,ATM_001548,140294,15099.49,CASHOUT
CASE_002485,ACC_0059106,ATM_003871,103968,85333.46,AVERTED_CASHOUT
CASE_002486,ACC_0079831,ATM_005113,43739,11126.06,AVERTED_CASHOUT
CASE_002488,ACC_0092330,ATM_000975,135226,10304.13,CROSS_STATE_CASHOUT
CASE_002492,ACC_0012321,ATM_001212,132783,47382.13,AVERTED_CASHOUT
CASE_002493,ACC_0097903,ATM_006732,249797,3255.74,CASHOUT
CASE_002497,ACC_0012073,ATM_001534,62932,27548.07,CROSS_STATE_CASHOUT
CASE_002499,ACC_0053893,ATM_006778,157945,31831.87,CASHOUT
CASE_002500,ACC_0040351,ATM_006476,1096,62788.63,CROSS_STATE_CASHOUT
CASE_002505,ACC_0040252,ATM_000260,99915,2863.7,CASHOUT
CASE_002509,ACC_0078269,ATM_000824,137750,14605.33,CASHOUT
CASE_002510,ACC_0031973,ATM_005389,212943,112335.21,CASHOUT
CASE_002513,ACC_0087848,ATM_000266,179712,3626.85,CASHOUT
CASE_002516,ACC_0098988,ATM_001690,210020,19002.18,CASHOUT
CASE_002517,ACC_0044922,ATM_002133,98918,31521.78,AVERTED_CASHOUT
CASE_002519,ACC_0005498,ATM_001760,16878,99097.0,CASHOUT
CASE_002520,ACC_0021908,ATM_001449,59076,73754.35,CASHOUT
CASE_002525,ACC_0045119,ATM_005467,220204,24590.63,CASHOUT
CASE_002526,ACC_0069836,ATM_004870,124466,46140.02,AVERTED_CASHOUT
CASE_002527,ACC_0074138,ATM_003070,209228,14877.69,AVERTED_CASHOUT
CASE_002528,ACC_0026043,ATM_003407,81711,4743.3,CROSS_STATE_CASHOUT
CASE_002529,ACC_0023144,ATM_005264,30487,25572.29,CASHOUT
CASE_002531,ACC_0071509,ATM_004749,12937,54606.36,CROSS_STATE_CASHOUT
CASE_002533,ACC_0053697,ATM_005899,121814,33350.36,CROSS_STATE_CASHOUT
CASE_002534,ACC_0023543,ATM_000611,74842,18395.53,CASHOUT
CASE_002536,ACC_0025785,ATM_002585,79338,254346.08,CASHOUT
CASE_002543,ACC_0056268,ATM_002266,35198,154516.01,CASHOUT
CASE_002544,ACC_0086628,ATM_003021,116741,86742.18,AVERTED_CASHOUT
CASE_002547,ACC_0041928,ATM_002527,231323,3319.84,CASHOUT
CASE_002551,ACC_0069253,ATM_003888,20928,14435.54,CASHOUT
CASE_002557,ACC_0056350,ATM_000739,37226,21439.33,CROSS_STATE_CASHOUT
CASE_002559,ACC_0056984,ATM_004814,94963,22626.17,CASHOUT
CASE_002561,ACC_0083221,ATM_004113,206016,340914.65,CASHOUT
CASE_002562,ACC_0011757,ATM_005186,168444,80395.16,AVERTED_CASHOUT
CASE_002563,ACC_0023618,ATM_002805,206896,15120.65,CASHOUT
CASE_002568,ACC_0006213,ATM_005864,225960,34800.68,CASHOUT
CASE_002572,ACC_0054298,ATM_006713,149855,279589.35,CROSS_STATE_CASHOUT
CASE_002573,ACC_0066755,ATM_006437,35124,9096.49,AVERTED_CASHOUT
CASE_002574,ACC_0066808,ATM_006049,195537,426973.21,AVERTED_CASHOUT
CASE_002576,ACC_0039305,ATM_006435,247343,9679.6,CASHOUT
CASE_002578,ACC_0011747,ATM_004672,251309,24074.97,CROSS_STATE_CASHOUT
CASE_002579,ACC_0010213,ATM_005794,177700,28543.77,CASHOUT
CASE_002580,ACC_0020018,ATM_006518,228552,7410.26,CROSS_STATE_CASHOUT
CASE_002581,ACC_0008561,ATM_004600,45716,15757.75,AVERTED_CASHOUT
CASE_002582,ACC_0029042,ATM_002996,121755,12221.46,CASHOUT
CASE_002584,ACC_0054762,ATM_005403,219674,9716.93,CASHOUT
CASE_002587,ACC_0060919,ATM_000701,217748,5439.04,AVERTED_CASHOUT
CASE_002588,ACC_0097426,ATM_004460,105799,39356.18,CASHOUT
CASE_002590,ACC_0035017,ATM_005255,143047,197061.89,CASHOUT
CASE_002593,ACC_0070823,ATM_001943,203022,155989.57,CASHOUT
CASE_002595,ACC_0054690,ATM_004506,249111,24312.62,CASHOUT
CASE_002596,ACC_0086445,ATM_006396,25623,17645.58,CASHOUT
CASE_002603,ACC_0032587,ATM_005115,150890,5105.09,CASHOUT
CASE_002604,ACC_0034271,ATM_002127,53035,62131.5,CASHOUT
CASE_002608,ACC_0023843,ATM_006638,160486,158507.41,CROSS_STATE_CASHOUT
CASE_002609,ACC_0073141,ATM_001981,248658,20386.55,CASHOUT
CASE_002610,ACC_0093669,ATM_000055,235440,122843.98,CASHOUT
CASE_002611,ACC_0096212,ATM_001036,17815,11244.47,AVERTED_CASHOUT
CASE_002612,ACC_0039808,ATM_000115,142725,77636.24,CASHOUT
CASE_002615,ACC_0023774,ATM_002905,226098,18501.81,CROSS_STATE_CASHOUT
CASE_002619,ACC_0096412,ATM_000688,31654,14510.48,CASHOUT
CASE_002621,ACC_0097510,ATM_000818,25109,35113.53,CASHOUT
CASE_002622,ACC_0090071,ATM_005950,236623,281175.58,CASHOUT
CASE_002623,ACC_0010046,ATM_005454,217892,43653.07,CASHOUT
CASE_002627,ACC_0056584,ATM_003812,149243,4856.89,CROSS_STATE_CASHOUT
CASE_002630,ACC_0003083,ATM_003284,157766,89471.93,CROSS_STATE_CASHOUT
CASE_002633,ACC_0073690,ATM_006901,179931,81687.94,CASHOUT
CASE_002634,ACC_0006213,ATM_004010,80153,28947.64,CASHOUT
CASE_002635,ACC_0037979,ATM_005610,23935,31115.2,AVERTED_CASHOUT
CASE_002636,ACC_0081777,ATM_001681,135720,19692.29,CASHOUT
CASE_002638,ACC_0017047,ATM_006678,59838,27970.19,CROSS_STATE_CASHOUT
CASE_002639,ACC_0008874,ATM_004431,254534,72004.84,AVERTED_CASHOUT
CASE_002641,ACC_0057715,ATM_002127,13732,136441.59,CROSS_STATE_CASHOUT
CASE_002642,ACC_0081655,ATM_005039,183050,31129.11,CASHOUT
CASE_002643,ACC_0005446,ATM_003174,152568,6554.59,CROSS_STATE_CASHOUT
CASE_002646,ACC_0093950,ATM_005118,550,9933.09,AVERTED_CASHOUT
CASE_002648,ACC_0011693,ATM_002667,217085,2726.11,CASHOUT
CASE_002650,ACC_0047007,ATM_005087,142357,236235.91,CASHOUT
CASE_002652,ACC_0061405,ATM_006084,103615,20056.79,CASHOUT
CASE_002656,ACC_0042008,ATM_000151,12735,44657.98,CROSS_STATE_CASHOUT
CASE_002658,ACC_0002016,ATM_006890,117381,2100.0,CROSS_STATE_CASHOUT
CASE_002659,ACC_0003387,ATM_005911,137285,15565.2,AVERTED_CASHOUT
CASE_002660,ACC_0052422,ATM_006492,6383,25992.44,CASHOUT
CASE_002661,ACC_0068805,ATM_004674,91141,19643.72,CASHOUT
CASE_002662,ACC_0098983,ATM_002354,66842,37179.37,AVERTED_CASHOUT
CASE_002663,ACC_0067078,ATM_004018,125861,5996.48,CASHOUT
CASE_002664,ACC_0027677,ATM_001672,236827,104912.89,CROSS_STATE_CASHOUT
CASE_002665,ACC_0075463,ATM_005274,226519,28729.41,CROSS_STATE_CASHOUT
CASE_002668,ACC_0027334,ATM_005726,145997,44248.66,CASHOUT
CASE_002670,ACC_0025241,ATM_001890,240333,6849.1,CROSS_STATE_CASHOUT
CASE_002675,ACC_0084739,ATM_005529,26201,18378.19,AVERTED_CASHOUT
CASE_002677,ACC_0007908,ATM_005500,227122,108207.84,CASHOUT
CASE_002678,ACC_0049646,ATM_005773,212702,36890.99,AVERTED_CASHOUT
CASE_002680,ACC_0071853,ATM_001653,79597,139959.62,CASHOUT
CASE_002681,ACC_0061432,ATM_006783,196028,90149.24,CROSS_STATE_CASHOUT
CASE_002685,ACC_0013988,ATM_005179,79636,19098.7,AVERTED_CASHOUT
CASE_002689,ACC_0030222,ATM_003787,214015,22527.64,CROSS_STATE_CASHOUT
CASE_002693,ACC_0001021,ATM_005933,124281,24749.59,CROSS_STATE_CASHOUT
CASE_002700,ACC_0003222,ATM_005793,2819,13135.07,CASHOUT
CASE_002702,ACC_0023187,ATM_005171,151636,4985.65,CASHOUT
CASE_002706,ACC_0025570,ATM_003198,179787,76954.06,CROSS_STATE_CASHOUT
CASE_002707,ACC_0049203,ATM_001389,247177,3170.75,AVERTED_CASHOUT
CASE_002708,ACC_0034257,ATM_003812,213310,7201.04,CASHOUT
CASE_002709,ACC_0005984,ATM_000148,107406,60877.35,AVERTED_CASHOUT
CASE_002711,ACC_0089888,ATM_006760,52812,19996.6,AVERTED_CASHOUT
CASE_002715,ACC_0087639,ATM_002728,182851,76533.11,CASHOUT
CASE_002717,ACC_0080535,ATM_006513,194786,42875.25,CASHOUT
CASE_002718,ACC_0098300,ATM_004293,23655,30265.89,AVERTED_CASHOUT
