case_id,strategy,crime_type,origin_city,origin_state,reported_amount_inr,start_timestamp_min,adaptive_event
CASE_001810,MULTI_HOP,ROMANCE_FRAUD,Pune,Maharashtra,19249.05,180504,0
CASE_001811,ADAPTIVE,UPI_FRAUD,Hyderabad,Telangana,101186.23,102068,1
CASE_001812,MULTI_HOP,UPI_FRAUD,Nagpur,Maharashtra,186690.76,214706,0
CASE_001813,FAN_IN,UPI_FRAUD,Bengaluru,Karnataka,13270.28,224892,0
CASE_001814,CROSS_STATE,UPI_FRAUD,Mumbai,Maharashtra,841357.03,95912,0
CASE_001815,CROSS_STATE,INVESTMENT_FRAUD,Chennai,Tamil Nadu,64342.56,149144,0
CASE_001816,CROSS_BORDER,UPI_FRAUD,Bengaluru,Karnataka,31138.41,67104,0
CASE_001817,CROSS_BORDER,PHISHING,Hyderabad,Telangana,9619.8,64749,0
CASE_001818,DIRECT_CASHOUT,INVESTMENT_FRAUD,Pune,Maharashtra,37543.0,153497,0
CASE_001819,FAN_IN,REMOTE_ACCESS,Ahmedabad,Gujarat,23796.38,191303,0
CASE_001820,CROSS_BORDER,REMOTE_ACCESS,Bengaluru,Karnataka,20586.7,23635,0
CASE_001821,DIGITAL_ASSET,ROMANCE_FRAUD,Nashik,Maharashtra,72215.33,18240,0
CASE_001822,MULTI_HOP,PHISHING,Ahmedabad,Gujarat,14502.55,215509,0
CASE_001823,MULTI_HOP,PHISHING,Kolkata,West Bengal,133326.27,20490,0
CASE_001824,MULTI_HOP,INVESTMENT_FRAUD,Ahmedabad,Gujarat,39191.37,192189,0
CASE_001825,ADAPTIVE,PHISHING,Chennai,Tamil Nadu,38411.62,231370,1
CASE_001826,MULTI_HOP,UPI_FRAUD,Ahmedabad,Gujarat,11971.08,125480,0
CASE_001827,CROSS_STATE,REMOTE_ACCESS,Delhi,Delhi,146393.08,128836,0
CASE_001828,DIRECT_CASHOUT,DIGITAL_ARREST,Nagpur,Maharashtra,11869.88,3220,0
CASE_001829,FAN_IN,UPI_FRAUD,Kolkata,West Bengal,209714.54,146956,0
CASE_001830,ADAPTIVE,JOB_FRAUD,Nagpur,Maharashtra,18185.41,79780,1
CASE_001831,CROSS_STATE,REMOTE_ACCESS,Nagpur,Maharashtra,131785.33,162065,0
CASE_001832,FAN_OUT,REMOTE_ACCESS,Delhi,Delhi,26232.25,222866,0
CASE_001833,DIGITAL_ASSET,ROMANCE_FRAUD,Delhi,Delhi,136300.31,170584,0
CASE_001834,ADAPTIVE,DIGITAL_ARREST,Hyderabad,Telangana,17541.3,87600,1
CASE_001835,ADAPTIVE,JOB_FRAUD,Pune,Maharashtra,21727.79,9770,1
CASE_001836,MULTI_HOP,PHISHING,Kolkata,West Bengal,31327.78,139643,0
CASE_001837,FAN_IN,DIGITAL_ARREST,Kolkata,West Bengal,16162.7,138771,0
CASE_001838,DIRECT_CASHOUT,UPI_FRAUD,Nagpur,Maharashtra,5439.4,173283,0
CASE_001839,MULTI_HOP,REMOTE_ACCESS,Bengaluru,Karnataka,25919.2,212591,0
CASE_001840,CROSS_STATE,UPI_FRAUD,Bengaluru,Karnataka,568529.15,80331,0
CASE_001841,MULTI_HOP,DIGITAL_ARREST,Kolkata,West Bengal,20611.63,185578,0
CASE_001842,FAN_IN,REMOTE_ACCESS,Pune,Maharashtra,10896.07,2520,0
CASE_001843,DIRECT_CASHOUT,DIGITAL_ARREST,Ahmedabad,Gujarat,122225.13,139927,0
CASE_001844,MULTI_HOP,INVESTMENT_FRAUD,Kolkata,West Bengal,36566.31,88808,0
CASE_001845,FAN_IN,REMOTE_ACCESS,Ahmedabad,Gujarat,48080.27,5642,0
CASE_001846,FAN_OUT,ROMANCE_FRAUD,Nagpur,Maharashtra,232399.56,252966,0
CASE_001847,DIRECT_CASHOUT,DIGITAL_ARREST,Chennai,Tamil Nadu,632901.28,117692,0
CASE_001848,CROSS_STATE,INVESTMENT_FRAUD,Mumbai,Maharashtra,13355.63,79727,0
CASE_001849,DIGITAL_ASSET,UPI_FRAUD,Delhi,Delhi,12663.35,120777,0
CASE_001850,MULTI_HOP,REMOTE_ACCESS,Nashik,Maharashtra,25903.48,249327,0
CASE_001851,DIRECT_CASHOUT,UPI_FRAUD,Ahmedabad,Gujarat,38213.25,175333,0
CASE_001852,MULTI_HOP,REMOTE_ACCESS,Pune,Maharashtra,30141.52,22483,0
CASE_001853,MULTI_HOP,UPI_FRAUD,Nagpur,Maharashtra,3259.21,165832,0
CASE_001854,FAN_OUT,JOB_FRAUD,Chennai,Tamil Nadu,73428.7,258719,0
CASE_001855,MULTI_HOP,ROMANCE_FRAUD,Chennai,Tamil Nadu,4336.94,115468,0
CASE_001856,DIRECT_CASHOUT,JOB_FRAUD,Chennai,Tamil Nadu,28472.93,247690,0
CASE_001857,ADAPTIVE,INVESTMENT_FRAUD,Ahmedabad,Gujarat,33679.46,121355,1
CASE_001858,MULTI_HOP,INVESTMENT_FRAUD,Hyderabad,Telangana,20641.81,22249,0
CASE_001859,MULTI_HOP,UPI_FRAUD,Pune,Maharashtra,60195.99,232092,0
CASE_001860,CROSS_BORDER,ROMANCE_FRAUD,Mumbai,Maharashtra,323949.52,168465,0
CASE_001861,FAN_IN,REMOTE_ACCESS,Ahmedabad,Gujarat,56924.56,239476,0
CASE_001862,MULTI_HOP,UPI_FRAUD,Pune,Maharashtra,151834.5,173028,0
CASE_001863,CROSS_STATE,UPI_FRAUD,Mumbai,Maharashtra,13181.27,99233,0
CASE_001864,ADAPTIVE,PHISHING,Bengaluru,Karnataka,15255.82,38637,1
CASE_001865,FAN_IN,DIGITAL_ARREST,Bengaluru,Karnataka,8984.46,136865,0
CASE_001866,FAN_IN,ROMANCE_FRAUD,Delhi,Delhi,36462.06,118888,0
CASE_001867,ADAPTIVE,JOB_FRAUD,Chennai,Tamil Nadu,103952.85,223105,1
CASE_001868,DIGITAL_ASSET,JOB_FRAUD,Ahmedabad,Gujarat,34005.61,85480,0
CASE_001869,ADAPTIVE,UPI_FRAUD,Mumbai,Maharashtra,11554.68,25063,1
CASE_001870,DIRECT_CASHOUT,ROMANCE_FRAUD,Kolkata,West Bengal,30452.28,78451,0
CASE_001871,MULTI_HOP,REMOTE_ACCESS,Nagpur,Maharashtra,3227.92,57889,0
CASE_001872,CROSS_BORDER,UPI_FRAUD,Mumbai,Maharashtra,275231.02,250810,0
CASE_001873,DIGITAL_ASSET,PHISHING,Pune,Maharashtra,145144.38,84308,0
CASE_001874,MULTI_HOP,DIGITAL_ARREST,Chennai,Tamil Nadu,71145.47,243993,0
CASE_001875,FAN_IN,ROMANCE_FRAUD,Mumbai,Maharashtra,3402.33,43782,0
CASE_001876,ADAPTIVE,UPI_FRAUD,Ahmedabad,Gujarat,6906.53,209646,1
CASE_001877,ADAPTIVE,UPI_FRAUD,Nashik,Maharashtra,31487.66,143302,1
CASE_001878,MULTI_HOP,ROMANCE_FRAUD,Pune,Maharashtra,13961.69,128303,0
CASE_001879,MULTI_HOP,INVESTMENT_FRAUD,Hyderabad,Telangana,87519.74,212844,0
CASE_001880,DIRECT_CASHOUT,PHISHING,Chennai,Tamil Nadu,89000.29,154305,0
CASE_001881,CROSS_BORDER,JOB_FRAUD,Mumbai,Maharashtra,31368.34,226706,0
CASE_001882,ADAPTIVE,UPI_FRAUD,Chennai,Tamil Nadu,27039.26,203131,1
CASE_001883,ADAPTIVE,UPI_FRAUD,Chennai,Tamil Nadu,18031.13,70602,1
CASE_001884,FAN_IN,JOB_FRAUD,Chennai,Tamil Nadu,982960.74,54955,0
CASE_001885,DIRECT_CASHOUT,DIGITAL_ARREST,Pune,Maharashtra,18097.68,225568,0
CASE_001886,DIRECT_CASHOUT,DIGITAL_ARREST,Nagpur,Maharashtra,321695.79,144121,0
CASE_001887,FAN_IN,UPI_FRAUD,Ahmedabad,Gujarat,115668.51,81154,0
CASE_001888,DIGITAL_ASSET,UPI_FRAUD,Chennai,Tamil Nadu,43233.76,50566,0
CASE_001889,CROSS_STATE,INVESTMENT_FRAUD,Delhi,Delhi,22275.47,69776,0
CASE_001890,ADAPTIVE,PHISHING,Nashik,Maharashtra,226954.59,190329,1
CASE_001891,DIRECT_CASHOUT,DIGITAL_ARREST,Kolkata,West Bengal,270013.23,187147,0
CASE_001892,CROSS_BORDER,REMOTE_ACCESS,Nashik,Maharashtra,611519.06,8765,0
CASE_001893,FAN_IN,PHISHING,Nagpur,Maharashtra,20024.7,99792,0
CASE_001894,DIRECT_CASHOUT,PHISHING,Kolkata,West Bengal,4744.19,247207,0
CASE_001895,FAN_IN,PHISHING,Kolkata,West Bengal,219083.33,230548,0
CASE_001896,FAN_OUT,DIGITAL_ARREST,Bengaluru,Karnataka,162811.13,105154,0
CASE_001897,MULTI_HOP,REMOTE_ACCESS,Ahmedabad,Gujarat,74058.68,212048,0
CASE_001898,DIRECT_CASHOUT,PHISHING,Nagpur,Maharashtra,176309.71,222775,0
CASE_001899,FAN_OUT,REMOTE_ACCESS,Nashik,Maharashtra,42339.0,217582,0
CASE_001900,DIRECT_CASHOUT,DIGITAL_ARREST,Bengaluru,Karnataka,61419.93,86913,0
CASE_001901,MULTI_HOP,JOB_FRAUD,Ahmedabad,Gujarat,384725.54,111672,0
CASE_001902,CROSS_STATE,ROMANCE_FRAUD,Mumbai,Maharashtra,21885.24,44855,0
CASE_001903,MULTI_HOP,REMOTE_ACCESS,Delhi,Delhi,734336.51,233080,0
CASE_001904,MULTI_HOP,PHISHING,Chennai,Tamil Nadu,34326.89,92018,0
CASE_001905,DIRECT_CASHOUT,ROMANCE_FRAUD,Mumbai,Maharashtra,21319.15,134061,0
CASE_001906,FAN_OUT,UPI_FRAUD,Ahmedabad,Gujarat,17045.07,107654,0
CASE_001907,FAN_IN,ROMANCE_FRAUD,Hyderabad,Telangana,14702.8,1725,0
CASE_001908,MULTI_HOP,JOB_FRAUD,Nagpur,Maharashtra,11511.43,80316,0
CASE_001909,MULTI_HOP,REMOTE_ACCESS,Mumbai,Maharashtra,63104.66,102926,0
CASE_001910,MULTI_HOP,DIGITAL_ARREST,Ahmedabad,Gujarat,16427.52,82435,0
CASE_001911,FAN_IN,ROMANCE_FRAUD,Mumbai,Maharashtra,54482.93,115940,0
CASE_001912,ADAPTIVE,PHISHING,Hyderabad,Telangana,86013.83,53055,1
CASE_001913,DIGITAL_ASSET,ROMANCE_FRAUD,Ahmedabad,Gujarat,59944.81,77577,0
CASE_001914,ADAPTIVE,REMOTE_ACCESS,Kolkata,West Bengal,34832.42,73872,1
CASE_001915,FAN_OUT,INVESTMENT_FRAUD,Pune,Maharashtra,334453.28,140446,0
CASE_001916,FAN_OUT,INVESTMENT_FRAUD,Bengaluru,Karnataka,28318.06,117447,0
CASE_001917,FAN_OUT,UPI_FRAUD,Nashik,Maharashtra,9714.1,163665,0
CASE_001918,FAN_IN,DIGITAL_ARREST,Hyderabad,Telangana,52395.34,61126,0
CASE_001919,DIGITAL_ASSET,UPI_FRAUD,Nagpur,Maharashtra,105738.17,14725,0
CASE_001920,MULTI_HOP,UPI_FRAUD,Nagpur,Maharashtra,51675.8,85868,0
CASE_001921,DIRECT_CASHOUT,DIGITAL_ARREST,Pune,Maharashtra,51025.37,15727,0
CASE_001922,FAN_OUT,INVESTMENT_FRAUD,Nagpur,Maharashtra,118288.74,122605,0
CASE_001923,MULTI_HOP,UPI_FRAUD,Chennai,Tamil Nadu,95124.67,108469,0
CASE_001924,FAN_OUT,PHISHING,Hyderabad,Telangana,1054768.01,74406,0
CASE_001925,CROSS_BORDER,ROMANCE_FRAUD,Delhi,Delhi,23920.11,125295,0
CASE_001926,FAN_OUT,INVESTMENT_FRAUD,Chennai,Tamil Nadu,24337.25,186003,0
CASE_001927,FAN_IN,REMOTE_ACCESS,Nagpur,Maharashtra,46584.91,172934,0
CASE_001928,DIRECT_CASHOUT,JOB_FRAUD,Kolkata,West Bengal,20334.99,112345,0
CASE_001929,FAN_OUT,ROMANCE_FRAUD,Mumbai,Maharashtra,10200.22,254200,0
CASE_001930,ADAPTIVE,UPI_FRAUD,Bengaluru,Karnataka,33482.08,107671,1
CASE_001931,MULTI_HOP,PHISHING,Ahmedabad,Gujarat,46446.63,173201,0
CASE_001932,DIGITAL_ASSET,DIGITAL_ARREST,Kolkata,West Bengal,71590.33,68383,0
CASE_001933,FAN_IN,INVESTMENT_FRAUD,Pune,Maharashtra,29471.17,82603,0
CASE_001934,FAN_IN,INVESTMENT_FRAUD,Chennai,Tamil Nadu,7905.88,39999,0
CASE_001935,DIGITAL_ASSET,INVESTMENT_FRAUD,Nagpur,Maharashtra,32607.34,206194,0
CASE_001936,DIGITAL_ASSET,JOB_FRAUD,Mumbai,Maharashtra,127282.19,156811,0
CASE_001937,DIRECT_CASHOUT,INVESTMENT_FRAUD,Delhi,Delhi,22625.58,197847,0
CASE_001938,MULTI_HOP,JOB_FRAUD,Hyderabad,Telangana,13463.96,73994,0
CASE_001939,FAN_OUT,ROMANCE_FRAUD,Pune,Maharashtra,9823.21,180045,0
CASE_001940,ADAPTIVE,UPI_FRAUD,Nashik,Maharashtra,49287.04,258199,1
CASE_001941,FAN_IN,UPI_FRAUD,Mumbai,Maharashtra,59947.89,219444,0
CASE_001942,MULTI_HOP,PHISHING,Ahmedabad,Gujarat,340436.26,253529,0
CASE_001943,ADAPTIVE,UPI_FRAUD,Ahmedabad,Gujarat,17071.32,200373,1
CASE_001944,DIGITAL_ASSET,JOB_FRAUD,Mumbai,Maharashtra,53901.16,25837,0
CASE_001945,DIRECT_CASHOUT,DIGITAL_ARREST,Mumbai,Maharashtra,59248.79,211201,0
CASE_001946,CROSS_STATE,UPI_FRAUD,Chennai,Tamil Nadu,55801.34,58121,0
CASE_001947,DIRECT_CASHOUT,REMOTE_ACCESS,Bengaluru,Karnataka,175564.77,93586,0
CASE_001948,DIGITAL_ASSET,REMOTE_ACCESS,Delhi,Delhi,52613.45,237395,0
CASE_001949,DIRECT_CASHOUT,UPI_FRAUD,Pune,Maharashtra,47912.97,160922,0
CASE_001950,CROSS_STATE,INVESTMENT_FRAUD,Ahmedabad,Gujarat,103000.07,241280,0
CASE_001951,FAN_IN,INVESTMENT_FRAUD,Delhi,Delhi,35882.76,68527,0
CASE_001952,DIGITAL_ASSET,REMOTE_ACCESS,Kolkata,West Bengal,232511.45,6579,0
CASE_001953,CROSS_BORDER,PHISHING,Delhi,Delhi,8343.23,136327,0
CASE_001954,FAN_OUT,UPI_FRAUD,Pune,Maharashtra,139775.06,97063,0
CASE_001955,FAN_OUT,JOB_FRAUD,Pune,Maharashtra,18696.32,26734,0
CASE_001956,FAN_OUT,PHISHING,Ahmedabad,Gujarat,37817.74,107494,0
CASE_001957,MULTI_HOP,REMOTE_ACCESS,Pune,Maharashtra,118648.29,71375,0
CASE_001958,CROSS_BORDER,INVESTMENT_FRAUD,Delhi,Delhi,18943.68,92724,0
CASE_001959,MULTI_HOP,ROMANCE_FRAUD,Mumbai,Maharashtra,29507.35,16543,0
CASE_001960,DIRECT_CASHOUT,REMOTE_ACCESS,Mumbai,Maharashtra,150345.99,10930,0
CASE_001961,DIRECT_CASHOUT,UPI_FRAUD,Nagpur,Maharashtra,107508.08,178672,0
CASE_001962,DIRECT_CASHOUT,JOB_FRAUD,Mumbai,Maharashtra,25410.43,65124,0
CASE_001963,FAN_IN,DIGITAL_ARREST,Nashik,Maharashtra,15645.22,240058,0
CASE_001964,MULTI_HOP,INVESTMENT_FRAUD,Delhi,Delhi,222513.41,55035,0
CASE_001965,DIGITAL_ASSET,REMOTE_ACCESS,Nashik,Maharashtra,5473.05,103361,0
CASE_001966,MULTI_HOP,DIGITAL_ARREST,Chennai,Tamil Nadu,185145.63,148669,0
CASE_001967,CROSS_BORDER,UPI_FRAUD,Nagpur,Maharashtra,45036.2,196363,0
CASE_001968,MULTI_HOP,REMOTE_ACCESS,Ahmedabad,Gujarat,12766.23,145056,0
CASE_001969,FAN_OUT,PHISHING,Bengaluru,Karnataka,17558.37,15956,0
CASE_001970,MULTI_HOP,UPI_FRAUD,Bengaluru,Karnataka,14049.0,80807,0
CASE_001971,CROSS_STATE,DIGITAL_ARREST,Mumbai,Maharashtra,19906.66,119233,0
CASE_001972,MULTI_HOP,UPI_FRAUD,Bengaluru,Karnataka,10406.36,151163,0
CASE_001973,CROSS_BORDER,REMOTE_ACCESS,Delhi,Delhi,20841.42,83546,0
CASE_001974,DIRECT_CASHOUT,DIGITAL_ARREST,Hyderabad,Telangana,67393.73,201254,0
CASE_001975,CROSS_STATE,UPI_FRAUD,Delhi,Delhi,19093.35,34157,0
CASE_001976,FAN_OUT,PHISHING,Nashik,Maharashtra,11720.96,17463,0
CASE_001977,ADAPTIVE,REMOTE_ACCESS,Nagpur,Maharashtra,10609.34,109147,1
CASE_001978,ADAPTIVE,DIGITAL_ARREST,Mumbai,Maharashtra,11512.49,109675,1
CASE_001979,ADAPTIVE,ROMANCE_FRAUD,Pune,Maharashtra,41909.4,171561,1
CASE_001980,FAN_IN,UPI_FRAUD,Pune,Maharashtra,72544.49,47230,0
CASE_001981,MULTI_HOP,ROMANCE_FRAUD,Hyderabad,Telangana,10645.55,46737,0
CASE_001982,ADAPTIVE,UPI_FRAUD,Mumbai,Maharashtra,3000.0,32629,1
CASE_001983,ADAPTIVE,DIGITAL_ARREST,Nagpur,Maharashtra,31214.06,1865,1
CASE_001984,MULTI_HOP,ROMANCE_FRAUD,Mumbai,Maharashtra,11220.25,104819,0
CASE_001985,DIRECT_CASHOUT,JOB_FRAUD,Nagpur,Maharashtra,55562.24,211575,0
CASE_001986,MULTI_HOP,UPI_FRAUD,Nashik,Maharashtra,81312.74,185121,0
CASE_001987,CROSS_BORDER,INVESTMENT_FRAUD,Nagpur,Maharashtra,13194.2,211469,0
CASE_001988,DIRECT_CASHOUT,PHISHING,Chennai,Tamil Nadu,400162.48,431,0
CASE_001989,FAN_OUT,PHISHING,Nashik,Maharashtra,133705.99,34198,0
CASE_001990,DIGITAL_ASSET,ROMANCE_FRAUD,Mumbai,Maharashtra,50897.15,95839,0
CASE_001991,MULTI_HOP,REMOTE_ACCESS,Delhi,Delhi,45145.26,229199,0
CASE_001992,FAN_OUT,ROMANCE_FRAUD,Nashik,Maharashtra,37349.8,121150,0
CASE_001993,FAN_IN,ROMANCE_FRAUD,Mumbai,Maharashtra,292756.25,11266,0
CASE_001994,DIGITAL_ASSET,UPI_FRAUD,Nagpur,Maharashtra,36681.0,7897,0
CASE_001995,DIRECT_CASHOUT,ROMANCE_FRAUD,Nashik,Maharashtra,27279.57,224819,0
CASE_001996,DIGITAL_ASSET,UPI_FRAUD,Ahmedabad,Gujarat,16657.03,76514,0
CASE_001997,ADAPTIVE,ROMANCE_FRAUD,Kolkata,West Bengal,32243.55,106371,1
CASE_001998,CROSS_STATE,JOB_FRAUD,Delhi,Delhi,81720.06,29879,0
CASE_001999,DIGITAL_ASSET,INVESTMENT_FRAUD,Ahmedabad,Gujarat,45706.55,20346,0
CASE_002000,DIRECT_CASHOUT,ROMANCE_FRAUD,Kolkata,West Bengal,38784.93,190527,0
CASE_002001,ADAPTIVE,REMOTE_ACCESS,Ahmedabad,Gujarat,326556.23,138430,1
CASE_002002,ADAPTIVE,DIGITAL_ARREST,Nagpur,Maharashtra,77535.77,26247,1
CASE_002003,DIRECT_CASHOUT,REMOTE_ACCESS,Nagpur,Maharashtra,3000.0,81729,0
CASE_002004,DIRECT_CASHOUT,PHISHING,Ahmedabad,Gujarat,30211.15,49002,0
CASE_002005,FAN_OUT,INVESTMENT_FRAUD,Bengaluru,Karnataka,248663.89,125440,0
CASE_002006,DIRECT_CASHOUT,UPI_FRAUD,Ahmedabad,Gujarat,10541.31,257778,0
CASE_002007,ADAPTIVE,INVESTMENT_FRAUD,Kolkata,West Bengal,226656.88,125979,1
CASE_002008,ADAPTIVE,DIGITAL_ARREST,Pune,Maharashtra,28623.1,127463,1
CASE_002009,DIRECT_CASHOUT,REMOTE_ACCESS,Nashik,Maharashtra,192366.03,50418,0
CASE_002010,FAN_OUT,REMOTE_ACCESS,Pune,Maharashtra,87297.46,242851,0
CASE_002011,FAN_IN,ROMANCE_FRAUD,Kolkata,West Bengal,15773.83,148935,0
CASE_002012,FAN_OUT,INVESTMENT_FRAUD,Bengaluru,Karnataka,233065.31,245294,0
CASE_002013,DIRECT_CASHOUT,UPI_FRAUD,Pune,Maharashtra,62423.37,227516,0
CASE_002014,ADAPTIVE,PHISHING,Delhi,Delhi,293916.1,71045,1
CASE_002015,CROSS_STATE,DIGITAL_ARREST,Hyderabad,Telangana,54160.11,116501,0
CASE_002016,CROSS_BORDER,UPI_FRAUD,Pune,Maharashtra,149137.3,7240,0
CASE_002017,MULTI_HOP,ROMANCE_FRAUD,Nagpur,Maharashtra,10531.81,215677,0
CASE_002018,DIGITAL_ASSET,JOB_FRAUD,Nashik,Maharashtra,206422.66,9576,0
CASE_002019,FAN_IN,DIGITAL_ARREST,Nashik,Maharashtra,26891.36,66293,0
CASE_002020,ADAPTIVE,DIGITAL_ARREST,Pune,Maharashtra,135280.98,11226,1
CASE_002021,ADAPTIVE,JOB_FRAUD,Ahmedabad,Gujarat,98794.55,147811,1
CASE_002022,MULTI_HOP,JOB_FRAUD,Nagpur,Maharashtra,27490.41,46839,0
CASE_002023,DIRECT_CASHOUT,JOB_FRAUD,Mumbai,Maharashtra,62565.36,108730,0
CASE_002024,FAN_IN,PHISHING,Bengaluru,Karnataka,633338.17,539,0
CASE_002025,CROSS_BORDER,JOB_FRAUD,Kolkata,West Bengal,19076.6,173983,0
CASE_002026,DIGITAL_ASSET,REMOTE_ACCESS,Hyderabad,Telangana,58415.24,249476,0
CASE_002027,FAN_IN,PHISHING,Ahmedabad,Gujarat,3475.41,73440,0
CASE_002028,DIRECT_CASHOUT,ROMANCE_FRAUD,Nagpur,Maharashtra,5723.29,200979,0
CASE_002029,MULTI_HOP,UPI_FRAUD,Kolkata,West Bengal,27178.38,192727,0
CASE_002030,FAN_OUT,UPI_FRAUD,Hyderabad,Telangana,488860.15,205666,0
CASE_002031,MULTI_HOP,PHISHING,Pune,Maharashtra,106779.88,102620,0
CASE_002032,DIRECT_CASHOUT,REMOTE_ACCESS,Nagpur,Maharashtra,165280.32,244379,0
CASE_002033,MULTI_HOP,INVESTMENT_FRAUD,Delhi,Delhi,44000.69,59212,0
CASE_002034,CROSS_STATE,UPI_FRAUD,Kolkata,West Bengal,3282.82,127590,0
CASE_002035,DIRECT_CASHOUT,REMOTE_ACCESS,Hyderabad,Telangana,34435.46,247568,0
CASE_002036,DIGITAL_ASSET,PHISHING,Chennai,Tamil Nadu,30573.64,232750,0
CASE_002037,MULTI_HOP,UPI_FRAUD,Mumbai,Maharashtra,56488.39,100774,0
CASE_002038,DIRECT_CASHOUT,JOB_FRAUD,Chennai,Tamil Nadu,7678.49,213034,0
CASE_002039,FAN_OUT,PHISHING,Chennai,Tamil Nadu,32553.28,118247,0
CASE_002040,MULTI_HOP,PHISHING,Bengaluru,Karnataka,3000.0,177964,0
CASE_002041,CROSS_BORDER,JOB_FRAUD,Chennai,Tamil Nadu,17211.38,227165,0
CASE_002042,DIRECT_CASHOUT,JOB_FRAUD,Ahmedabad,Gujarat,306664.33,160048,0
CASE_002043,FAN_OUT,DIGITAL_ARREST,Kolkata,West Bengal,56558.08,35487,0
CASE_002044,DIRECT_CASHOUT,ROMANCE_FRAUD,Ahmedabad,Gujarat,56305.31,227101,0
CASE_002045,MULTI_HOP,INVESTMENT_FRAUD,Chennai,Tamil Nadu,12526.11,169959,0
CASE_002046,CROSS_STATE,INVESTMENT_FRAUD,Hyderabad,Telangana,260073.56,69442,0
CASE_002047,ADAPTIVE,JOB_FRAUD,Kolkata,West Bengal,158839.86,219574,1
CASE_002048,ADAPTIVE,UPI_FRAUD,Hyderabad,Telangana,63510.91,131348,1
CASE_002049,FAN_OUT,UPI_FRAUD,Bengaluru,Karnataka,266887.15,4729,0
CASE_002050,FAN_IN,INVESTMENT_FRAUD,Delhi,Delhi,4070.46,160786,0
CASE_002051,FAN_IN,INVESTMENT_FRAUD,Chennai,Tamil Nadu,165941.19,9862,0
CASE_002052,MULTI_HOP,JOB_FRAUD,Ahmedabad,Gujarat,47276.19,124767,0
CASE_002053,MULTI_HOP,UPI_FRAUD,Nashik,Maharashtra,1397052.8,27184,0
CASE_002054,CROSS_BORDER,PHISHING,Delhi,Delhi,92906.16,103407,0
CASE_002055,CROSS_STATE,PHISHING,Nashik,Maharashtra,172129.61,159435,0
CASE_002056,DIRECT_CASHOUT,PHISHING,Nagpur,Maharashtra,105214.25,132450,0
CASE_002057,FAN_OUT,REMOTE_ACCESS,Mumbai,Maharashtra,133385.71,227527,0
CASE_002058,DIGITAL_ASSET,UPI_FRAUD,Chennai,Tamil Nadu,53063.0,240144,0
CASE_002059,FAN_OUT,PHISHING,Mumbai,Maharashtra,31009.33,213541,0
CASE_002060,FAN_IN,REMOTE_ACCESS,Hyderabad,Telangana,11632.64,178917,0
CASE_002061,FAN_IN,JOB_FRAUD,Mumbai,Maharashtra,32099.7,1587,0
CASE_002062,DIRECT_CASHOUT,REMOTE_ACCESS,Bengaluru,Karnataka,41545.04,29075,0
CASE_002063,CROSS_BORDER,ROMANCE_FRAUD,Nagpur,Maharashtra,113399.53,137966,0
CASE_002064,CROSS_STATE,INVESTMENT_FRAUD,Chennai,Tamil Nadu,353427.66,152160,0
CASE_002065,FAN_OUT,JOB_FRAUD,Nashik,Maharashtra,43817.04,194937,0
CASE_002066,ADAPTIVE,ROMANCE_FRAUD,Delhi,Delhi,4979.11,48300,1
CASE_002067,DIRECT_CASHOUT,REMOTE_ACCESS,Bengaluru,Karnataka,9765.88,43709,0
CASE_002068,MULTI_HOP,PHISHING,Chennai,Tamil Nadu,13012.22,168416,0
CASE_002069,CROSS_STATE,PHISHING,Pune,Maharashtra,86026.68,117941,0
CASE_002070,FAN_OUT,INVESTMENT_FRAUD,Delhi,Delhi,30668.0,9092,0
CASE_002071,ADAPTIVE,DIGITAL_ARREST,Nagpur,Maharashtra,95725.34,154999,1
CASE_002072,MULTI_HOP,UPI_FRAUD,Kolkata,West Bengal,21473.43,51628,0
CASE_002073,CROSS_BORDER,PHISHING,Kolkata,West Bengal,53616.0,222748,0
CASE_002074,MULTI_HOP,PHISHING,Mumbai,Maharashtra,29250.26,42063,0
CASE_002075,FAN_IN,DIGITAL_ARREST,Delhi,Delhi,43862.65,76875,0
CASE_002076,DIRECT_CASHOUT,INVESTMENT_FRAUD,Pune,Maharashtra,78545.58,85679,0
CASE_002077,FAN_OUT,ROMANCE_FRAUD,Pune,Maharashtra,735780.03,184790,0
CASE_002078,DIRECT_CASHOUT,PHISHING,Nashik,Maharashtra,159729.78,246859,0
CASE_002079,FAN_IN,REMOTE_ACCESS,Delhi,Delhi,282176.04,38660,0
CASE_002080,MULTI_HOP,PHISHING,Pune,Maharashtra,48658.79,218822,0
CASE_002081,CROSS_BORDER,REMOTE_ACCESS,Kolkata,West Bengal,39171.32,223011,0
CASE_002082,MULTI_HOP,REMOTE_ACCESS,Mumbai,Maharashtra,16814.17,23513,0
CASE_002083,MULTI_HOP,REMOTE_ACCESS,Pune,Maharashtra,15573.5,37104,0
CASE_002084,DIRECT_CASHOUT,REMOTE_ACCESS,Nagpur,Maharashtra,3000.0,75776,0
CASE_002085,DIRECT_CASHOUT,ROMANCE_FRAUD,Nashik,Maharashtra,73406.84,156686,0
CASE_002086,ADAPTIVE,ROMANCE_FRAUD,Delhi,Delhi,14832.24,56672,1
CASE_002087,ADAPTIVE,REMOTE_ACCESS,Ahmedabad,Gujarat,69527.04,59321,1
CASE_002088,FAN_OUT,DIGITAL_ARREST,Nashik,Maharashtra,112623.61,198711,0
