case_id,split
CASE_001235,train
CASE_005560,train
CASE_003246,train
CASE_007717,train
CASE_005465,train
CASE_005268,train
CASE_002225,train
CASE_002524,train
CASE_004827,train
CASE_005163,train
CASE_002359,train
CASE_007900,train
CASE_008144,train
CASE_007477,train
CASE_002804,train
CASE_006593,train
CASE_001014,train
CASE_009600,train
CASE_003645,train
CASE_007150,train
CASE_003011,train
CASE_003046,train
CASE_005613,train
CASE_003001,train
CASE_004339,train
CASE_008401,train
CASE_006133,train
CASE_001902,train
CASE_009283,train
CASE_007380,train
CASE_008283,train
CASE_009655,train
CASE_009042,train
CASE_008271,train
CASE_008562,train
CASE_008987,train
CASE_008820,train
CASE_000330,train
CASE_006380,train
CASE_009985,train
CASE_004207,train
CASE_004296,train
CASE_002778,train
CASE_007246,train
CASE_000005,train
CASE_009364,train
CASE_000647,train
CASE_008583,train
CASE_003647,train
CASE_002336,train
CASE_008907,train
CASE_007528,train
CASE_007711,train
CASE_009295,train
CASE_002657,train
CASE_005769,train
CASE_003779,train
CASE_006535,train
CASE_003689,train
CASE_004303,train
CASE_007278,train
CASE_006635,train
CASE_006782,train
CASE_007571,train
CASE_005359,train
CASE_000478,train
CASE_008997,train
CASE_001215,train
CASE_003662,train
CASE_005695,train
CASE_000166,train
CASE_002429,train
CASE_004056,train
CASE_000212,train
CASE_009616,train
CASE_007301,train
CASE_009975,train
CASE_006780,train
CASE_008298,train
CASE_000787,train
CASE_007200,train
CASE_002983,train
CASE_007529,train
CASE_000648,train
CASE_009631,train
CASE_007969,train
CASE_004742,train
CASE_001331,train
CASE_004867,train
CASE_009520,train
CASE_003505,train
CASE_007589,train
CASE_001196,train
CASE_001243,train
CASE_000764,train
CASE_002090,train
CASE_007024,train
CASE_008096,train
CASE_008230,train
CASE_004765,train
CASE_002368,train
CASE_001395,train
CASE_002928,train
CASE_000495,train
CASE_008750,train
CASE_005177,train
CASE_003327,train
CASE_003167,train
CASE_009451,train
CASE_009835,train
CASE_001803,train
CASE_007097,train
CASE_000653,train
CASE_009605,train
CASE_002190,train
CASE_009933,train
CASE_007923,train
CASE_001148,train
CASE_006971,train
CASE_007766,train
CASE_001564,train
CASE_003622,train
CASE_007230,train
CASE_003326,train
CASE_007461,train
CASE_006309,train
CASE_000434,train
CASE_002652,train
CASE_008756,train
CASE_000402,train
CASE_002997,train
CASE_002531,train
CASE_009653,train
CASE_007455,train
CASE_009401,train
CASE_008980,train
CASE_009959,train
CASE_007377,train
CASE_007828,train
CASE_002776,train
CASE_003029,train
CASE_009865,train
CASE_004808,train
CASE_001764,train
CASE_000290,train
CASE_002513,train
CASE_006127,train
CASE_004269,train
CASE_000976,train
CASE_005983,train
CASE_000568,train
CASE_001988,train
CASE_006105,train
CASE_005210,train
CASE_002210,train
CASE_000601,train
CASE_004311,train
CASE_000064,train
CASE_000333,train
CASE_002501,train
CASE_002443,train
CASE_004652,train
CASE_000688,train
CASE_005423,train
CASE_008522,train
CASE_008325,train
CASE_008482,train
CASE_009342,train
CASE_003451,train
CASE_004053,train
CASE_003438,train
CASE_007285,train
CASE_009665,train
CASE_003768,train
CASE_007881,train
CASE_006532,train
CASE_004724,train
CASE_008523,train
CASE_001730,train
CASE_005620,train
CASE_002744,train
CASE_008718,train
CASE_000658,train
CASE_009852,train
CASE_002752,train
CASE_006594,train
CASE_000847,train
CASE_001932,train
CASE_007167,train
CASE_009510,train
CASE_001934,train
CASE_000189,train
CASE_001035,train
CASE_000945,train
CASE_003733,train
CASE_004111,train
CASE_002393,train
CASE_001519,train
CASE_009450,train
CASE_005595,train
CASE_000146,train
CASE_000364,train
CASE_005369,train
CASE_006864,train
CASE_007375,train
CASE_000118,train
CASE_006619,train
CASE_004847,train
CASE_006076,train
CASE_007121,train
CASE_007839,train
CASE_007656,train
CASE_004504,train
CASE_001388,train
CASE_008240,train
CASE_005829,train
CASE_008118,train
CASE_000649,train
CASE_003445,train
CASE_007794,train
CASE_009195,train
CASE_005722,train
CASE_004835,train
CASE_005928,train
CASE_003591,train
CASE_009676,train
CASE_001903,train
CASE_004843,train
CASE_009330,train
CASE_003848,train
CASE_006096,train
CASE_001588,train
CASE_008838,train
CASE_006574,train
CASE_002525,train
CASE_000891,train
CASE_003238,train
CASE_001948,train
CASE_008098,train
CASE_003405,train
CASE_001502,train
CASE_001248,train
CASE_001554,train
CASE_001074,train
CASE_005075,train
CASE_004388,train
CASE_009479,train
CASE_009354,train
CASE_005799,train
CASE_003192,train
CASE_000582,train
CASE_006917,train
CASE_002981,train
CASE_009875,train
CASE_005415,train
CASE_002114,train
CASE_000771,train
CASE_002474,train
CASE_005664,train
CASE_006359,train
CASE_007787,train
CASE_001847,train
CASE_006709,train
CASE_000153,train
CASE_002665,train
CASE_001394,train
CASE_004460,train
CASE_004325,train
CASE_002376,train
CASE_006662,train
CASE_001767,train
CASE_007952,train
CASE_006360,train
CASE_009517,train
CASE_007162,train
CASE_003862,train
CASE_001831,train
CASE_006642,train
CASE_007166,train
CASE_008123,train
CASE_008369,train
CASE_000195,train
CASE_000506,train
CASE_008114,train
CASE_002117,train
CASE_001864,train
CASE_000879,train
CASE_002571,train
CASE_005705,train
CASE_005488,train
CASE_008002,train
CASE_004568,train
CASE_007495,train
CASE_004577,train
CASE_009396,train
CASE_005847,train
CASE_005054,train
CASE_002446,train
CASE_004137,train
CASE_005986,train
CASE_008231,train
CASE_002481,train
CASE_003934,train
CASE_007369,train
CASE_009464,train
CASE_006307,train
CASE_002622,train
CASE_009609,train
CASE_002538,train
CASE_008867,train
CASE_000294,train
CASE_004854,train
CASE_005004,train
CASE_000198,train
CASE_009916,train
CASE_009965,train
CASE_005454,train
CASE_008373,train
CASE_001090,train
CASE_000802,train
CASE_004472,train
CASE_001260,train
CASE_006993,train
CASE_009088,train
CASE_008242,train
CASE_003875,train
CASE_006805,train
CASE_000962,train
CASE_000531,train
CASE_000328,train
CASE_009634,train
CASE_001601,train
CASE_006625,train
CASE_001489,train
CASE_007096,train
CASE_001497,train
CASE_007617,train
CASE_001421,train
CASE_001178,train
CASE_003952,train
CASE_004250,train
CASE_007671,train
CASE_006203,train
CASE_007843,train
CASE_003582,train
CASE_008546,train
CASE_001921,train
CASE_006109,train
CASE_001224,train
CASE_008472,train
CASE_008627,train
CASE_007203,train
CASE_001177,train
CASE_009646,train
CASE_007229,train
CASE_002550,train
CASE_008339,train
CASE_006606,train
CASE_004978,train
CASE_000276,train
CASE_007685,train
CASE_004900,train
CASE_003619,train
CASE_008159,train
CASE_003062,train
CASE_008813,train
CASE_004544,train
CASE_005936,train
CASE_003134,train
CASE_007916,train
CASE_005965,train
CASE_000210,train
CASE_000314,train
CASE_003201,train
CASE_003669,train
CASE_000916,train
CASE_002529,train
CASE_003609,train
CASE_003679,train
CASE_000291,train
CASE_002789,train
CASE_008781,train
CASE_006225,train
CASE_000412,train
CASE_005571,train
CASE_008931,train
CASE_001236,train
CASE_007847,train
CASE_002109,train
CASE_000811,train
CASE_008250,train
CASE_008669,train
CASE_006367,train
CASE_004217,train
CASE_002760,train
CASE_004909,train
CASE_009662,train
CASE_001679,train
CASE_008674,train
CASE_007686,train
CASE_009162,train
CASE_003413,train
CASE_007836,train
CASE_008093,train
CASE_008027,train
CASE_007688,train
CASE_006496,train
CASE_006388,train
CASE_004537,train
CASE_000623,train
CASE_001238,train
CASE_005703,train
CASE_007188,train
CASE_000730,train
CASE_001575,train
CASE_006406,train
CASE_000596,train
CASE_008506,train
CASE_009925,train
CASE_002886,train
CASE_005881,train
CASE_003502,train
CASE_006796,train
CASE_006958,train
CASE_007921,train
CASE_001153,train
CASE_008237,train
CASE_006008,train
CASE_008362,train
CASE_009164,train
CASE_002484,train
CASE_005206,train
CASE_002066,train
CASE_002251,train
CASE_005903,train
CASE_002256,train
CASE_002627,train
CASE_008437,train
CASE_002412,train
CASE_008232,train
CASE_004871,train
CASE_008082,train
CASE_004955,train
CASE_000661,train
CASE_008864,train
CASE_005132,train
CASE_003654,train
CASE_006173,train
CASE_000481,train
CASE_004469,train
CASE_003533,train
CASE_004834,train
CASE_000941,train
CASE_004331,train
CASE_007771,train
CASE_003746,train
CASE_001757,train
CASE_000194,train
CASE_001914,train
CASE_008010,train
CASE_005591,train
CASE_005329,train
CASE_006294,train
CASE_003732,train
CASE_007445,train
CASE_004913,train
CASE_008672,train
CASE_008361,train
CASE_009531,train
CASE_009262,train
CASE_003798,train
CASE_006182,train
CASE_006201,train
CASE_001938,train
CASE_002822,train
CASE_004000,train
CASE_008502,train
CASE_008161,train
CASE_001471,train
CASE_007601,train
CASE_004343,train
CASE_004793,train
CASE_005048,train
CASE_003879,train
CASE_000397,train
CASE_009069,train
CASE_004128,train
CASE_009182,train
CASE_006911,train
CASE_005671,train
CASE_004003,train
CASE_001699,train
CASE_008304,train
CASE_008836,train
CASE_008863,train
CASE_006266,train
CASE_003472,train
CASE_007423,train
CASE_007387,train
CASE_009780,train
CASE_000797,train
CASE_002140,train
CASE_007036,train
CASE_003584,train
CASE_003301,train
CASE_005727,train
CASE_009449,train
CASE_002994,train
CASE_001270,train
CASE_003549,train
CASE_002674,train
CASE_008747,train
CASE_001752,train
CASE_008244,train
CASE_002277,train
CASE_006119,train
CASE_001684,train
CASE_006044,train
CASE_008149,train
CASE_003852,train
CASE_007537,train
CASE_006415,train
CASE_004358,train
CASE_006762,train
CASE_001770,train
CASE_006926,train
CASE_000250,train
CASE_007115,train
CASE_007741,train
CASE_000320,train
CASE_007273,train
CASE_008973,train
CASE_006480,train
CASE_003729,train
CASE_009941,train
CASE_005456,train
CASE_003811,train
CASE_004103,train
CASE_004033,train
CASE_003847,train
CASE_006549,train
CASE_008978,train
CASE_003924,train
CASE_001380,train
CASE_000482,train
CASE_006543,train
CASE_004968,train
CASE_006910,train
CASE_004733,train
CASE_007645,train
CASE_001207,train
CASE_004641,train
CASE_009165,train
CASE_007543,train
CASE_002170,train
CASE_002048,train
CASE_007602,train
CASE_002026,train
CASE_001216,train
CASE_005678,train
CASE_006276,train
CASE_008458,train
CASE_003120,train
CASE_000881,train
CASE_004275,train
CASE_001485,train
CASE_008783,train
CASE_005558,train
CASE_003072,train
CASE_001428,train
CASE_003225,train
CASE_001622,train
CASE_000405,train
CASE_006402,train
CASE_008680,train
CASE_006325,train
CASE_000237,train
CASE_005298,train
CASE_004677,train
CASE_008119,train
CASE_008782,train
CASE_006742,train
CASE_009557,train
CASE_008933,train
CASE_002033,train
CASE_008404,train
CASE_002479,train
CASE_009048,train
CASE_007573,train
CASE_003206,train
CASE_006902,train
CASE_002779,train
CASE_004477,train
CASE_008129,train
CASE_002758,train
CASE_009302,train
CASE_009461,train
CASE_000044,train
CASE_008763,train
CASE_002286,train
CASE_008481,train
CASE_004602,train
CASE_007126,train
CASE_000242,train
CASE_009021,train
CASE_000532,train
CASE_004054,train
CASE_008169,train
CASE_007940,train
CASE_006015,train
CASE_000308,train
CASE_007667,train
CASE_000755,train
CASE_001811,train
CASE_002839,train
CASE_003772,train
CASE_008808,train
CASE_007119,train
CASE_004419,train
CASE_006083,train
CASE_008989,train
CASE_000610,train
CASE_009338,train
CASE_007358,train
CASE_003708,train
CASE_009432,train
CASE_002755,train
CASE_006222,train
CASE_006429,train
CASE_005085,train
CASE_002716,train
CASE_005218,train
CASE_003311,train
CASE_008920,train
CASE_000947,train
CASE_005871,train
CASE_002028,train
CASE_000505,train
CASE_008785,train
CASE_004817,train
CASE_009930,train
CASE_002911,train
CASE_006161,train
CASE_000490,train
CASE_001115,train
CASE_002086,train
CASE_009138,train
CASE_002145,train
CASE_005658,train
CASE_005190,train
CASE_008774,train
CASE_004814,train
CASE_001827,train
CASE_006750,train
CASE_005997,train
CASE_009076,train
CASE_006620,train
CASE_004387,train
CASE_003421,train
CASE_000010,train
CASE_003199,train
CASE_009384,train
CASE_009480,train
CASE_009850,train
CASE_000142,train
CASE_007505,train
CASE_004748,train
CASE_005739,train
CASE_004717,train
CASE_008923,train
CASE_002340,train
CASE_004281,train
CASE_003632,train
CASE_004609,train
CASE_008476,train
CASE_000374,train
CASE_006240,train
CASE_003990,train
CASE_001879,train
CASE_007001,train
CASE_002970,train
CASE_006803,train
CASE_005713,train
CASE_008602,train
CASE_004025,train
CASE_001896,train
CASE_000998,train
CASE_007820,train
CASE_004015,train
CASE_005109,train
CASE_009682,train
CASE_003168,train
CASE_002866,train
CASE_009522,train
CASE_007521,train
CASE_005746,train
CASE_005081,train
CASE_007684,train
CASE_004539,train
CASE_001047,train
CASE_001793,train
CASE_000215,train
CASE_008760,train
CASE_002418,train
CASE_002509,train
CASE_002295,train
CASE_002072,train
CASE_004792,train
CASE_000985,train
CASE_000691,train
CASE_000884,train
CASE_008340,train
CASE_003321,train
CASE_003420,train
CASE_001630,train
CASE_004032,train
CASE_001800,train
CASE_003373,train
CASE_009594,train
CASE_007468,train
CASE_008739,train
CASE_002332,train
CASE_008816,train
CASE_004741,train
CASE_004044,train
CASE_002290,train
CASE_004029,train
CASE_009787,train
CASE_001134,train
CASE_005104,train
CASE_008278,train
CASE_004807,train
CASE_004471,train
CASE_009684,train
CASE_009849,train
CASE_002845,train
CASE_005564,train
CASE_002000,train
CASE_007683,train
CASE_002057,train
CASE_007786,train
CASE_002310,train
CASE_003509,train
CASE_004004,train
CASE_008729,train
CASE_007516,train
CASE_003927,train
CASE_007669,train
CASE_000724,train
CASE_002493,train
CASE_001328,train
CASE_009790,train
CASE_001894,train
CASE_003792,train
CASE_002682,train
CASE_001249,train
CASE_001704,train
CASE_007393,train
CASE_007350,train
CASE_001987,train
CASE_009644,train
CASE_002274,train
CASE_008440,train
CASE_009575,train
CASE_002165,train
CASE_006454,train
CASE_007262,train
CASE_008866,train
CASE_001225,train
CASE_002743,train
CASE_003536,train
CASE_005676,train
CASE_003908,train
CASE_006016,train
CASE_009954,train
CASE_004545,train
CASE_007184,train
CASE_001382,train
CASE_005942,train
CASE_007915,train
CASE_008625,train
CASE_006876,train
CASE_006982,train
CASE_002646,train
CASE_006026,train
CASE_004616,train
CASE_009157,train
CASE_000719,train
CASE_004862,train
CASE_008214,train
CASE_009172,train
CASE_003458,train
CASE_004305,train
CASE_002633,train
CASE_006790,train
CASE_001060,train
CASE_006221,train
CASE_007092,train
CASE_009023,train
CASE_005133,train
CASE_002315,train
CASE_008767,train
CASE_006312,train
CASE_008951,train
CASE_005988,train
CASE_008975,train
CASE_007513,train
CASE_004552,train
CASE_001962,train
CASE_000696,train
CASE_001288,train
CASE_009942,train
CASE_009542,train
CASE_002032,train
CASE_006865,train
CASE_006634,train
CASE_009820,train
CASE_004927,train
CASE_008047,train
CASE_006412,train
CASE_003710,train
CASE_002416,train
CASE_007450,train
CASE_000384,train
CASE_002321,train
CASE_002600,train
CASE_008429,train
CASE_000453,train
CASE_000485,train
CASE_007778,train
CASE_007425,train
CASE_009168,train
CASE_006190,train
CASE_006878,train
CASE_002689,train
CASE_003026,train
CASE_009278,train
CASE_005342,train
CASE_004801,train
CASE_009119,train
CASE_000795,train
CASE_006317,train
CASE_007958,train
CASE_007726,train
CASE_006802,train
CASE_006035,train
CASE_000085,train
CASE_008067,train
CASE_003348,train
CASE_009386,train
CASE_004256,train
CASE_007440,train
CASE_005748,train
CASE_004946,train
CASE_005878,train
CASE_004558,train
CASE_008094,train
CASE_003242,train
CASE_006964,train
CASE_003448,train
CASE_007152,train
CASE_003114,train
CASE_005892,train
CASE_002823,train
CASE_004180,train
CASE_001464,train
CASE_005990,train
CASE_004131,train
CASE_003841,train
CASE_006037,train
CASE_005952,train
CASE_006935,train
CASE_003397,train
CASE_004837,train
CASE_005169,train
CASE_002444,train
CASE_000927,train
CASE_004796,train
CASE_003390,train
CASE_007187,train
CASE_006090,train
CASE_004125,train
CASE_006732,train
CASE_002942,train
CASE_007981,train
CASE_002856,train
CASE_004127,train
CASE_003064,train
CASE_004610,train
CASE_001053,train
CASE_005280,train
CASE_008223,train
CASE_006537,train
CASE_005842,train
CASE_009431,train
CASE_004160,train
CASE_002724,train
CASE_004120,train
CASE_009394,train
CASE_008272,train
CASE_008764,train
CASE_007086,train
CASE_009145,train
CASE_009608,train
CASE_002476,train
CASE_004140,train
CASE_008814,train
CASE_008416,train
CASE_000509,train
CASE_006229,train
CASE_001069,train
CASE_005345,train
CASE_000070,train
CASE_005020,train
CASE_001578,train
CASE_005911,train
CASE_002420,train
CASE_001272,train
CASE_004605,train
CASE_004917,train
CASE_001006,train
CASE_009016,train
CASE_006303,train
CASE_007893,train
CASE_009463,train
CASE_003602,train
CASE_008201,train
CASE_007420,train
CASE_008262,train
CASE_004895,train
CASE_005112,train
CASE_004776,train
CASE_000640,train
CASE_007833,train
CASE_004970,train
CASE_000362,train
CASE_004005,train
CASE_006793,train
CASE_005757,train
CASE_000074,train
CASE_002640,train
CASE_001999,train
CASE_006189,train
CASE_004291,train
CASE_003666,train
CASE_006200,train
