atm_id,bank_id,city,state,latitude,longitude,baseline_daily_txn_volume,operating_24x7,synthetic_risk_zone
ATM_001974,BANK_13,Mumbai,Maharashtra,19.06697,72.837807,1418,1,14
ATM_001975,BANK_10,Hyderabad,Telangana,17.343631,78.584119,791,0,7
ATM_001976,BANK_14,Delhi,Delhi,28.666922,77.198025,1148,0,61
ATM_001977,BANK_01,Bengaluru,Karnataka,12.951854,77.571638,341,1,32
ATM_001978,BANK_15,Nagpur,Maharashtra,21.125748,79.068534,384,1,10
ATM_001979,BANK_03,Kolkata,West Bengal,22.559719,88.386496,597,1,11
ATM_001980,BANK_14,Nashik,Maharashtra,20.018534,73.774651,936,1,62
ATM_001981,BANK_08,Bengaluru,Karnataka,12.929488,77.643529,349,1,28
ATM_001982,BANK_12,Chennai,Tamil Nadu,13.074324,80.28597,1004,1,69
ATM_001983,BANK_09,Delhi,Delhi,28.545691,77.218388,367,1,25
ATM_001984,BANK_06,Nagpur,Maharashtra,21.133326,79.127921,681,0,89
ATM_001985,BANK_03,Bengaluru,Karnataka,13.035834,77.5616,128,1,1
ATM_001986,BANK_12,Nashik,Maharashtra,20.002526,73.784833,1239,0,12
ATM_001987,BANK_03,Hyderabad,Telangana,17.372186,78.511276,1323,1,7
ATM_001988,BANK_15,Bengaluru,Karnataka,13.031839,77.608198,1241,1,60
ATM_001989,BANK_15,Ahmedabad,Gujarat,22.973482,72.566398,771,0,42
ATM_001990,BANK_01,Bengaluru,Karnataka,12.95102,77.594268,775,1,59
ATM_001991,BANK_01,Bengaluru,Karnataka,12.906609,77.552428,151,1,94
ATM_001992,BANK_06,Chennai,Tamil Nadu,13.139208,80.278125,385,1,15
ATM_001993,BANK_04,Ahmedabad,Gujarat,22.981291,72.584614,861,1,24
ATM_001994,BANK_11,Nagpur,Maharashtra,21.156684,79.046091,1365,1,67
ATM_001995,BANK_14,Bengaluru,Karnataka,13.028565,77.633944,1207,1,79
ATM_001996,BANK_13,Mumbai,Maharashtra,19.092822,72.920769,1751,1,16
ATM_001997,BANK_06,Hyderabad,Telangana,17.359743,78.519424,206,1,58
ATM_001998,BANK_13,Delhi,Delhi,28.626108,77.172841,214,1,47
ATM_001999,BANK_14,Kolkata,West Bengal,22.492833,88.434199,1615,1,93
ATM_002000,BANK_14,Bengaluru,Karnataka,12.909717,77.674359,800,1,16
ATM_002001,BANK_07,Pune,Maharashtra,18.504785,73.887719,1188,1,9
ATM_002002,BANK_07,Delhi,Delhi,28.546065,77.164168,1722,1,41
ATM_002003,BANK_05,Pune,Maharashtra,18.558185,73.878084,487,1,78
ATM_002004,BANK_15,Delhi,Delhi,28.626339,77.1908,321,0,97
ATM_002005,BANK_14,Bengaluru,Karnataka,12.962934,77.591875,863,1,4
ATM_002006,BANK_12,Nashik,Maharashtra,20.119072,73.816057,983,1,63
ATM_002007,BANK_09,Chennai,Tamil Nadu,13.144261,80.233268,1476,0,80
ATM_002008,BANK_08,Mumbai,Maharashtra,19.019732,72.880946,1233,1,53
ATM_002009,BANK_04,Pune,Maharashtra,18.609116,73.832778,964,1,7
ATM_002010,BANK_04,Bengaluru,Karnataka,13.062526,77.61072,1580,1,41
ATM_002011,BANK_03,Delhi,Delhi,28.653953,77.259075,395,1,59
ATM_002012,BANK_02,Nagpur,Maharashtra,21.20304,79.085654,815,1,18
ATM_002013,BANK_13,Bengaluru,Karnataka,12.985422,77.56107,672,1,18
ATM_002014,BANK_08,Nashik,Maharashtra,19.954227,73.843823,1585,1,68
ATM_002015,BANK_01,Nagpur,Maharashtra,21.111771,79.094615,99,1,97
ATM_002016,BANK_08,Chennai,Tamil Nadu,13.061295,80.261387,512,1,80
ATM_002017,BANK_06,Pune,Maharashtra,18.499818,73.870634,1614,1,23
ATM_002018,BANK_03,Nashik,Maharashtra,20.06747,73.738299,1152,1,88
ATM_002019,BANK_13,Ahmedabad,Gujarat,23.029814,72.489971,1051,1,49
ATM_002020,BANK_09,Chennai,Tamil Nadu,13.070892,80.214966,1566,1,43
ATM_002021,BANK_13,Delhi,Delhi,28.638523,77.180844,935,1,54
ATM_002022,BANK_03,Mumbai,Maharashtra,19.079694,72.871595,261,1,67
ATM_002023,BANK_01,Nashik,Maharashtra,19.975218,73.806756,1352,1,42
ATM_002024,BANK_15,Bengaluru,Karnataka,12.947686,77.513447,1750,1,71
ATM_002025,BANK_05,Ahmedabad,Gujarat,23.021539,72.614823,909,1,60
ATM_002026,BANK_04,Hyderabad,Telangana,17.448423,78.525911,1714,0,73
ATM_002027,BANK_05,Hyderabad,Telangana,17.363654,78.505351,899,1,6
ATM_002028,BANK_13,Kolkata,West Bengal,22.587271,88.40364,628,0,7
ATM_002029,BANK_05,Pune,Maharashtra,18.46843,73.852561,518,0,88
ATM_002030,BANK_05,Kolkata,West Bengal,22.566784,88.382278,495,1,91
ATM_002031,BANK_11,Kolkata,West Bengal,22.559155,88.318875,1656,1,66
ATM_002032,BANK_14,Nagpur,Maharashtra,21.184228,79.041433,1604,0,95
ATM_002033,BANK_10,Mumbai,Maharashtra,19.168779,72.851703,920,1,23
ATM_002034,BANK_07,Nashik,Maharashtra,20.043296,73.711723,1774,1,56
ATM_002035,BANK_09,Hyderabad,Telangana,17.317005,78.504247,344,1,35
ATM_002036,BANK_11,Ahmedabad,Gujarat,23.073401,72.468428,481,1,80
ATM_002037,BANK_06,Pune,Maharashtra,18.551744,73.900697,647,1,88
ATM_002038,BANK_02,Hyderabad,Telangana,17.319267,78.562184,452,1,70
ATM_002039,BANK_14,Bengaluru,Karnataka,12.902403,77.640568,458,1,20
ATM_002040,BANK_11,Ahmedabad,Gujarat,23.094622,72.569355,349,1,31
ATM_002041,BANK_05,Nashik,Maharashtra,20.028549,73.717693,490,0,82
ATM_002042,BANK_05,Chennai,Tamil Nadu,13.037154,80.334553,489,0,5
ATM_002043,BANK_15,Mumbai,Maharashtra,19.145272,72.906165,605,1,74
ATM_002044,BANK_07,Nashik,Maharashtra,19.975349,73.740096,978,1,100
ATM_002045,BANK_10,Kolkata,West Bengal,22.58208,88.348239,90,0,86
ATM_002046,BANK_14,Nagpur,Maharashtra,21.116879,79.155413,963,1,29
ATM_002047,BANK_08,Ahmedabad,Gujarat,23.001964,72.529748,706,1,88
ATM_002048,BANK_01,Ahmedabad,Gujarat,23.069951,72.551154,257,0,67
ATM_002049,BANK_10,Nashik,Maharashtra,19.963243,73.75728,1679,1,57
ATM_002050,BANK_13,Ahmedabad,Gujarat,23.005294,72.593843,836,1,94
ATM_002051,BANK_01,Delhi,Delhi,28.659074,77.204552,525,0,22
ATM_002052,BANK_03,Hyderabad,Telangana,17.352043,78.484119,587,0,85
ATM_002053,BANK_11,Hyderabad,Telangana,17.406337,78.530595,153,0,31
ATM_002054,BANK_03,Ahmedabad,Gujarat,23.084208,72.56633,1577,1,61
ATM_002055,BANK_10,Nashik,Maharashtra,20.007844,73.778695,1615,1,26
ATM_002056,BANK_12,Hyderabad,Telangana,17.42334,78.495339,394,1,51
ATM_002057,BANK_07,Pune,Maharashtra,18.529136,73.844924,334,1,98
ATM_002058,BANK_12,Kolkata,West Bengal,22.559729,88.389251,1238,1,99
ATM_002059,BANK_03,Bengaluru,Karnataka,12.964209,77.563387,723,1,40
ATM_002060,BANK_11,Hyderabad,Telangana,17.359079,78.510506,1638,1,75
ATM_002061,BANK_08,Delhi,Delhi,28.683637,77.184711,826,1,17
ATM_002062,BANK_03,Kolkata,West Bengal,22.541044,88.352785,821,0,77
ATM_002063,BANK_08,Pune,Maharashtra,18.521507,73.849122,854,1,71
ATM_002064,BANK_10,Mumbai,Maharashtra,19.022071,72.915356,940,0,53
ATM_002065,BANK_06,Delhi,Delhi,28.651603,77.247012,827,1,50
ATM_002066,BANK_13,Chennai,Tamil Nadu,13.062161,80.216572,887,0,76
ATM_002067,BANK_09,Hyderabad,Telangana,17.355702,78.508807,814,1,15
ATM_002068,BANK_06,Ahmedabad,Gujarat,23.006161,72.540779,1721,1,47
ATM_002069,BANK_02,Nashik,Maharashtra,19.975361,73.825741,1633,1,65
ATM_002070,BANK_01,Chennai,Tamil Nadu,13.081066,80.243033,219,1,100
ATM_002071,BANK_14,Kolkata,West Bengal,22.602079,88.405915,1578,0,46
ATM_002072,BANK_04,Chennai,Tamil Nadu,13.044887,80.225165,993,1,97
ATM_002073,BANK_11,Nashik,Maharashtra,19.989492,73.757884,906,0,8
ATM_002074,BANK_13,Nagpur,Maharashtra,21.159139,79.071229,1231,1,33
ATM_002075,BANK_15,Hyderabad,Telangana,17.448833,78.518724,141,0,63
ATM_002076,BANK_05,Pune,Maharashtra,18.579002,73.890399,710,1,9
ATM_002077,BANK_05,Nagpur,Maharashtra,21.134847,79.080012,332,1,53
ATM_002078,BANK_05,Nashik,Maharashtra,19.983889,73.79425,273,0,46
ATM_002079,BANK_15,Chennai,Tamil Nadu,13.12304,80.303488,530,1,49
ATM_002080,BANK_01,Bengaluru,Karnataka,13.033313,77.566211,1607,1,93
ATM_002081,BANK_09,Bengaluru,Karnataka,12.981589,77.617768,1368,0,62
ATM_002082,BANK_08,Bengaluru,Karnataka,12.968563,77.567165,1792,1,86
ATM_002083,BANK_08,Delhi,Delhi,28.652913,77.259439,510,1,96
ATM_002084,BANK_04,Mumbai,Maharashtra,19.086705,72.929281,1696,1,37
ATM_002085,BANK_15,Nashik,Maharashtra,20.068825,73.767196,894,0,19
ATM_002086,BANK_11,Delhi,Delhi,28.689549,77.215205,1229,1,31
ATM_002087,BANK_11,Ahmedabad,Gujarat,23.073114,72.491533,555,1,17
ATM_002088,BANK_06,Chennai,Tamil Nadu,13.047281,80.301348,206,1,66
ATM_002089,BANK_01,Bengaluru,Karnataka,12.977052,77.664511,666,1,98
ATM_002090,BANK_04,Mumbai,Maharashtra,19.009045,72.943005,1298,1,53
ATM_002091,BANK_01,Pune,Maharashtra,18.444803,73.857379,181,1,94
ATM_002092,BANK_02,Nagpur,Maharashtra,21.13879,79.108051,982,1,27
ATM_002093,BANK_02,Chennai,Tamil Nadu,13.129242,80.291515,164,1,88
ATM_002094,BANK_13,Pune,Maharashtra,18.489229,73.799426,1403,1,97
ATM_002095,BANK_09,Hyderabad,Telangana,17.389657,78.473982,963,1,70
ATM_002096,BANK_02,Hyderabad,Telangana,17.318318,78.490458,1615,1,65
ATM_002097,BANK_09,Pune,Maharashtra,18.528394,73.869734,1780,1,72
ATM_002098,BANK_02,Mumbai,Maharashtra,19.042692,72.913122,1134,0,2
ATM_002099,BANK_10,Mumbai,Maharashtra,19.124066,72.792487,1113,1,66
ATM_002100,BANK_08,Bengaluru,Karnataka,12.917343,77.601416,1497,1,41
ATM_002101,BANK_07,Pune,Maharashtra,18.469384,73.87721,194,1,70
ATM_002102,BANK_05,Kolkata,West Bengal,22.6792,88.270496,338,1,20
ATM_002103,BANK_09,Chennai,Tamil Nadu,13.050672,80.338049,1434,1,57
ATM_002104,BANK_11,Chennai,Tamil Nadu,13.033282,80.268563,1799,0,12
ATM_002105,BANK_11,Pune,Maharashtra,18.554296,73.780885,1613,0,44
ATM_002106,BANK_05,Bengaluru,Karnataka,13.035262,77.541395,334,1,82
ATM_002107,BANK_07,Pune,Maharashtra,18.476794,73.809058,1280,1,29
ATM_002108,BANK_11,Nagpur,Maharashtra,21.129137,79.093066,1405,1,12
ATM_002109,BANK_14,Nagpur,Maharashtra,21.155723,79.125976,1655,1,39
ATM_002110,BANK_15,Ahmedabad,Gujarat,23.050256,72.551491,1436,1,47
ATM_002111,BANK_13,Kolkata,West Bengal,22.53231,88.438407,1411,1,26
ATM_002112,BANK_15,Mumbai,Maharashtra,19.058269,72.85626,1429,1,52
ATM_002113,BANK_11,Mumbai,Maharashtra,19.102061,72.806123,411,1,67
ATM_002114,BANK_04,Nagpur,Maharashtra,21.142055,79.048643,135,0,23
ATM_002115,BANK_09,Pune,Maharashtra,18.452402,73.900646,101,1,14
ATM_002116,BANK_07,Kolkata,West Bengal,22.608769,88.347274,778,1,22
ATM_002117,BANK_08,Nagpur,Maharashtra,21.13006,79.049833,104,1,59
ATM_002118,BANK_02,Delhi,Delhi,28.629725,77.225192,823,1,99
ATM_002119,BANK_02,Mumbai,Maharashtra,19.13628,72.859106,1045,1,64
ATM_002120,BANK_03,Bengaluru,Karnataka,12.974025,77.54071,1180,1,45
ATM_002121,BANK_13,Nashik,Maharashtra,19.96151,73.792627,210,1,87
ATM_002122,BANK_10,Bengaluru,Karnataka,12.952913,77.541009,1158,1,15
ATM_002123,BANK_08,Chennai,Tamil Nadu,13.048334,80.321848,1793,1,74
ATM_002124,BANK_03,Nagpur,Maharashtra,21.111924,79.121738,1372,1,10
ATM_002125,BANK_13,Ahmedabad,Gujarat,23.014287,72.590217,252,1,27
ATM_002126,BANK_11,Pune,Maharashtra,18.526607,73.851675,259,1,60
ATM_002127,BANK_08,Ahmedabad,Gujarat,23.007709,72.533349,418,1,1
ATM_002128,BANK_09,Delhi,Delhi,28.584172,77.26037,567,1,53
ATM_002129,BANK_08,Nagpur,Maharashtra,21.10551,79.079247,162,0,82
ATM_002130,BANK_03,Pune,Maharashtra,18.544722,73.902702,1350,1,96
ATM_002131,BANK_02,Pune,Maharashtra,18.589726,73.817223,929,1,90
ATM_002132,BANK_06,Delhi,Delhi,28.568939,77.221036,466,1,51
ATM_002133,BANK_04,Nashik,Maharashtra,19.988078,73.874759,1094,1,23
ATM_002134,BANK_09,Bengaluru,Karnataka,13.023359,77.599076,1303,0,40
ATM_002135,BANK_15,Kolkata,West Bengal,22.627694,88.398515,1688,0,14
ATM_002136,BANK_13,Nashik,Maharashtra,19.999682,73.774346,1090,1,45
ATM_002137,BANK_01,Ahmedabad,Gujarat,22.986041,72.545998,1234,1,3
ATM_002138,BANK_09,Delhi,Delhi,28.562133,77.221213,299,1,66
ATM_002139,BANK_01,Kolkata,West Bengal,22.598425,88.398085,398,1,49
ATM_002140,BANK_10,Nagpur,Maharashtra,21.201545,79.065749,800,1,79
ATM_002141,BANK_02,Hyderabad,Telangana,17.428312,78.464835,1245,0,29
ATM_002142,BANK_06,Bengaluru,Karnataka,13.000382,77.608562,81,1,91
ATM_002143,BANK_01,Kolkata,West Bengal,22.556317,88.340677,467,1,38
ATM_002144,BANK_03,Delhi,Delhi,28.589592,77.192069,534,1,44
ATM_002145,BANK_05,Pune,Maharashtra,18.521203,73.885764,1027,1,65
ATM_002146,BANK_03,Kolkata,West Bengal,22.537318,88.372765,1016,1,23
ATM_002147,BANK_07,Chennai,Tamil Nadu,13.053512,80.230895,1171,1,21
ATM_002148,BANK_10,Nagpur,Maharashtra,21.123762,79.096511,187,1,65
ATM_002149,BANK_04,Ahmedabad,Gujarat,23.044461,72.541503,1296,1,94
ATM_002150,BANK_07,Nagpur,Maharashtra,21.134972,79.095469,820,1,94
ATM_002151,BANK_01,Nagpur,Maharashtra,21.173084,79.106698,1043,1,34
ATM_002152,BANK_04,Bengaluru,Karnataka,12.990136,77.584509,453,1,76
ATM_002153,BANK_14,Ahmedabad,Gujarat,23.06243,72.550437,1475,0,5
ATM_002154,BANK_08,Pune,Maharashtra,18.503912,73.889182,1678,1,5
ATM_002155,BANK_10,Nagpur,Maharashtra,21.173251,79.123686,786,1,6
ATM_002156,BANK_04,Nashik,Maharashtra,20.038815,73.744238,1618,1,32
ATM_002157,BANK_10,Kolkata,West Bengal,22.568344,88.376991,1546,0,46
ATM_002158,BANK_01,Bengaluru,Karnataka,12.94132,77.599969,960,1,26
ATM_002159,BANK_11,Nashik,Maharashtra,20.01378,73.819015,964,1,84
ATM_002160,BANK_14,Hyderabad,Telangana,17.380337,78.468529,1613,1,15
ATM_002161,BANK_06,Ahmedabad,Gujarat,23.036512,72.587415,1700,1,77
ATM_002162,BANK_01,Kolkata,West Bengal,22.537446,88.373823,1434,1,72
ATM_002163,BANK_11,Delhi,Delhi,28.626585,77.161107,1013,1,76
ATM_002164,BANK_09,Mumbai,Maharashtra,19.056222,72.892145,815,1,34
ATM_002165,BANK_10,Nagpur,Maharashtra,21.095119,79.093857,131,1,30
ATM_002166,BANK_15,Nashik,Maharashtra,19.988143,73.803725,1068,1,88
ATM_002167,BANK_02,Hyderabad,Telangana,17.392449,78.561136,1034,0,46
ATM_002168,BANK_04,Nagpur,Maharashtra,21.118532,79.098744,842,0,76
ATM_002169,BANK_06,Ahmedabad,Gujarat,23.010148,72.573744,1477,1,61
ATM_002170,BANK_04,Mumbai,Maharashtra,18.97655,72.90719,1418,0,63
ATM_002171,BANK_09,Pune,Maharashtra,18.569219,73.839938,170,0,75
ATM_002172,BANK_12,Ahmedabad,Gujarat,23.066644,72.492664,1328,1,89
ATM_002173,BANK_11,Nashik,Maharashtra,19.999067,73.761495,1545,0,58
ATM_002174,BANK_07,Chennai,Tamil Nadu,12.963011,80.278947,352,1,57
ATM_002175,BANK_15,Pune,Maharashtra,18.57578,73.83488,206,1,80
ATM_002176,BANK_02,Hyderabad,Telangana,17.352562,78.499269,1516,1,29
ATM_002177,BANK_14,Bengaluru,Karnataka,13.0529,77.613634,910,1,44
ATM_002178,BANK_12,Mumbai,Maharashtra,19.13059,72.855445,1289,1,55
ATM_002179,BANK_07,Pune,Maharashtra,18.542107,73.839505,1740,1,12
ATM_002180,BANK_12,Chennai,Tamil Nadu,13.029164,80.333798,215,1,24
ATM_002181,BANK_02,Bengaluru,Karnataka,12.969936,77.547888,700,1,32
ATM_002182,BANK_11,Nashik,Maharashtra,20.080518,73.818408,996,1,7
ATM_002183,BANK_08,Ahmedabad,Gujarat,23.095988,72.585458,1611,1,91
ATM_002184,BANK_09,Bengaluru,Karnataka,12.997384,77.603435,1775,1,34
ATM_002185,BANK_15,Bengaluru,Karnataka,13.032506,77.590489,1573,1,3
ATM_002186,BANK_13,Chennai,Tamil Nadu,13.13026,80.253225,1496,0,100
ATM_002187,BANK_06,Mumbai,Maharashtra,19.032392,72.871347,428,0,20
ATM_002188,BANK_12,Nagpur,Maharashtra,21.178236,79.079453,700,1,31
ATM_002189,BANK_14,Hyderabad,Telangana,17.406166,78.493383,1766,0,57
ATM_002190,BANK_04,Kolkata,West Bengal,22.590432,88.407824,1752,1,89
ATM_002191,BANK_01,Pune,Maharashtra,18.455369,73.892584,283,1,52
ATM_002192,BANK_11,Pune,Maharashtra,18.604976,73.936677,1389,0,83
ATM_002193,BANK_01,Nashik,Maharashtra,19.978789,73.797106,590,1,92
ATM_002194,BANK_06,Bengaluru,Karnataka,12.967765,77.588764,526,1,3
ATM_002195,BANK_14,Hyderabad,Telangana,17.374826,78.532523,371,0,33
ATM_002196,BANK_14,Mumbai,Maharashtra,19.103016,72.925037,435,0,11
ATM_002197,BANK_01,Mumbai,Maharashtra,18.963927,72.905291,266,1,33
ATM_002198,BANK_05,Bengaluru,Karnataka,12.924708,77.591621,697,1,51
ATM_002199,BANK_04,Bengaluru,Karnataka,13.003321,77.538542,1046,1,21
ATM_002200,BANK_08,Delhi,Delhi,28.575924,77.217509,215,1,4
ATM_002201,BANK_15,Chennai,Tamil Nadu,13.075411,80.300426,208,1,70
ATM_002202,BANK_02,Mumbai,Maharashtra,19.076902,72.886558,790,1,92
ATM_002203,BANK_03,Nashik,Maharashtra,19.945645,73.805339,1693,1,76
ATM_002204,BANK_08,Kolkata,West Bengal,22.577332,88.434734,824,1,25
ATM_002205,BANK_02,Pune,Maharashtra,18.500505,73.82746,351,1,85
ATM_002206,BANK_15,Nagpur,Maharashtra,21.150131,79.06445,691,0,90
ATM_002207,BANK_03,Nashik,Maharashtra,20.029033,73.814878,793,1,50
ATM_002208,BANK_05,Nagpur,Maharashtra,21.185267,79.042673,357,1,83
ATM_002209,BANK_01,Nashik,Maharashtra,20.051055,73.736587,1233,1,60
ATM_002210,BANK_10,Kolkata,West Bengal,22.653193,88.420831,173,1,9
ATM_002211,BANK_10,Delhi,Delhi,28.63066,77.230122,235,1,39
ATM_002212,BANK_02,Kolkata,West Bengal,22.581177,88.345014,1073,1,63
ATM_002213,BANK_05,Hyderabad,Telangana,17.353118,78.521413,542,1,83
ATM_002214,BANK_05,Nagpur,Maharashtra,21.116363,79.062499,642,1,9
ATM_002215,BANK_13,Nashik,Maharashtra,19.944252,73.766168,1429,1,84
ATM_002216,BANK_06,Chennai,Tamil Nadu,13.127586,80.298658,269,0,84
ATM_002217,BANK_07,Nashik,Maharashtra,19.997698,73.78277,1042,0,55
ATM_002218,BANK_03,Chennai,Tamil Nadu,13.055567,80.292939,1680,0,12
ATM_002219,BANK_15,Kolkata,West Bengal,22.507265,88.434417,1210,1,18
ATM_002220,BANK_04,Nagpur,Maharashtra,21.19373,79.11994,1093,1,56
ATM_002221,BANK_07,Chennai,Tamil Nadu,13.148661,80.234998,731,0,3
ATM_002222,BANK_08,Ahmedabad,Gujarat,23.048983,72.590097,1169,1,27
ATM_002223,BANK_05,Hyderabad,Telangana,17.39644,78.498887,1708,1,15
ATM_002224,BANK_13,Nashik,Maharashtra,19.997312,73.805335,1219,1,15
ATM_002225,BANK_09,Hyderabad,Telangana,17.389392,78.463611,116,0,95
ATM_002226,BANK_14,Nashik,Maharashtra,19.987463,73.842799,766,1,23
ATM_002227,BANK_03,Pune,Maharashtra,18.537162,73.803127,876,0,100
ATM_002228,BANK_01,Bengaluru,Karnataka,12.902281,77.576666,1148,1,38
ATM_002229,BANK_10,Hyderabad,Telangana,17.391908,78.482399,812,1,56
ATM_002230,BANK_07,Hyderabad,Telangana,17.476211,78.480065,630,1,25
ATM_002231,BANK_08,Hyderabad,Telangana,17.353324,78.426171,1102,1,7
ATM_002232,BANK_08,Nagpur,Maharashtra,21.150312,79.11025,657,0,43
ATM_002233,BANK_04,Pune,Maharashtra,18.543391,73.890153,533,1,21
ATM_002234,BANK_12,Kolkata,West Bengal,22.573976,88.358584,1446,0,49
ATM_002235,BANK_11,Bengaluru,Karnataka,12.914574,77.666441,1321,1,83
ATM_002236,BANK_04,Hyderabad,Telangana,17.457295,78.4653,521,1,83
ATM_002237,BANK_14,Ahmedabad,Gujarat,23.046369,72.565176,1277,1,17
ATM_002238,BANK_01,Pune,Maharashtra,18.449921,73.849325,1451,1,32
ATM_002239,BANK_03,Mumbai,Maharashtra,19.101862,72.865066,949,1,63
ATM_002240,BANK_09,Chennai,Tamil Nadu,13.082995,80.241039,204,1,51
ATM_002241,BANK_07,Hyderabad,Telangana,17.33917,78.420091,1115,1,40
ATM_002242,BANK_09,Pune,Maharashtra,18.473753,73.824185,737,0,64
ATM_002243,BANK_04,Mumbai,Maharashtra,19.087699,72.865844,373,1,71
ATM_002244,BANK_09,Chennai,Tamil Nadu,13.076573,80.274215,1274,1,39
ATM_002245,BANK_05,Nashik,Maharashtra,19.962297,73.771895,1395,1,44
ATM_002246,BANK_04,Mumbai,Maharashtra,19.033268,72.832971,398,1,7
ATM_002247,BANK_04,Pune,Maharashtra,18.562481,73.865849,987,0,20
ATM_002248,BANK_10,Ahmedabad,Gujarat,23.067693,72.527182,469,1,97
ATM_002249,BANK_15,Ahmedabad,Gujarat,23.051528,72.608219,999,1,19
ATM_002250,BANK_01,Kolkata,West Bengal,22.575439,88.350691,1638,1,98
ATM_002251,BANK_03,Pune,Maharashtra,18.560612,73.840601,1054,1,10
ATM_002252,BANK_12,Ahmedabad,Gujarat,23.066656,72.536549,1059,1,30
ATM_002253,BANK_10,Hyderabad,Telangana,17.338891,78.475347,172,1,83
ATM_002254,BANK_11,Ahmedabad,Gujarat,22.998961,72.531621,667,1,76
ATM_002255,BANK_10,Nashik,Maharashtra,20.005598,73.707484,1484,1,31
ATM_002256,BANK_13,Kolkata,West Bengal,22.59775,88.373358,877,0,100
ATM_002257,BANK_06,Bengaluru,Karnataka,13.032538,77.560192,521,0,94
ATM_002258,BANK_06,Hyderabad,Telangana,17.374384,78.488601,1520,1,13
ATM_002259,BANK_12,Delhi,Delhi,28.556944,77.257678,1083,1,41
ATM_002260,BANK_01,Kolkata,West Bengal,22.609071,88.374006,342,1,24
ATM_002261,BANK_11,Ahmedabad,Gujarat,23.069597,72.580907,1506,1,30
ATM_002262,BANK_02,Kolkata,West Bengal,22.545234,88.404813,1163,1,46
ATM_002263,BANK_01,Ahmedabad,Gujarat,23.065221,72.506372,1206,1,26
ATM_002264,BANK_06,Chennai,Tamil Nadu,13.060247,80.237489,324,0,6
ATM_002265,BANK_13,Nagpur,Maharashtra,21.11102,79.009124,1785,1,75
ATM_002266,BANK_05,Ahmedabad,Gujarat,23.015293,72.571064,892,1,48
ATM_002267,BANK_06,Nashik,Maharashtra,20.043953,73.800484,954,1,95
ATM_002268,BANK_13,Chennai,Tamil Nadu,13.120846,80.238928,530,1,18
ATM_002269,BANK_06,Nagpur,Maharashtra,21.165839,79.028024,1195,1,7
ATM_002270,BANK_14,Nagpur,Maharashtra,21.169594,79.064617,1620,0,36
ATM_002271,BANK_11,Pune,Maharashtra,18.517683,73.85195,431,1,38
ATM_002272,BANK_11,Ahmedabad,Gujarat,22.997171,72.533442,242,1,52
ATM_002273,BANK_11,Kolkata,West Bengal,22.614085,88.412665,1186,1,98
ATM_002274,BANK_10,Kolkata,West Bengal,22.502917,88.414365,1417,0,90
ATM_002275,BANK_14,Bengaluru,Karnataka,13.031001,77.645592,1596,0,46
ATM_002276,BANK_14,Pune,Maharashtra,18.509144,73.88403,1192,1,82
ATM_002277,BANK_11,Delhi,Delhi,28.607119,77.215184,174,0,49
ATM_002278,BANK_06,Mumbai,Maharashtra,19.079159,72.860937,1336,1,79
ATM_002279,BANK_01,Nagpur,Maharashtra,21.124141,79.084701,984,1,25
ATM_002280,BANK_08,Hyderabad,Telangana,17.386446,78.418678,1141,1,73
ATM_002281,BANK_02,Kolkata,West Bengal,22.569451,88.416797,1602,1,21
ATM_002282,BANK_09,Ahmedabad,Gujarat,23.016357,72.532607,1145,1,46
ATM_002283,BANK_01,Nashik,Maharashtra,19.995204,73.817397,1142,1,32
ATM_002284,BANK_11,Bengaluru,Karnataka,12.963226,77.5707,290,1,85
ATM_002285,BANK_05,Delhi,Delhi,28.601619,77.190716,622,1,30
ATM_002286,BANK_13,Hyderabad,Telangana,17.381475,78.525024,1197,0,6
ATM_002287,BANK_11,Bengaluru,Karnataka,12.946504,77.679183,907,1,10
ATM_002288,BANK_06,Nagpur,Maharashtra,21.091518,79.107539,104,1,6
ATM_002289,BANK_09,Bengaluru,Karnataka,12.935518,77.597843,1579,1,73
ATM_002290,BANK_03,Ahmedabad,Gujarat,23.023753,72.584315,546,1,3
ATM_002291,BANK_03,Nagpur,Maharashtra,21.156149,79.070305,262,1,35
ATM_002292,BANK_12,Mumbai,Maharashtra,19.093478,72.866193,1179,1,97
ATM_002293,BANK_09,Delhi,Delhi,28.662409,77.257536,327,0,44
ATM_002294,BANK_01,Mumbai,Maharashtra,19.112312,72.873773,748,1,73
ATM_002295,BANK_05,Hyderabad,Telangana,17.389779,78.436792,1741,1,91
ATM_002296,BANK_14,Ahmedabad,Gujarat,23.024095,72.63064,1037,1,33
ATM_002297,BANK_12,Kolkata,West Bengal,22.572739,88.331628,372,1,95
ATM_002298,BANK_06,Chennai,Tamil Nadu,13.139033,80.286459,1062,1,47
ATM_002299,BANK_15,Delhi,Delhi,28.556625,77.15669,220,1,99
ATM_002300,BANK_03,Pune,Maharashtra,18.513741,73.855784,1432,1,15
ATM_002301,BANK_04,Hyderabad,Telangana,17.339889,78.428594,290,1,77
ATM_002302,BANK_04,Nashik,Maharashtra,19.929755,73.83267,1282,1,84
ATM_002303,BANK_01,Kolkata,West Bengal,22.528954,88.290896,1056,0,95
ATM_002304,BANK_03,Delhi,Delhi,28.573261,77.212238,478,1,50
ATM_002305,BANK_15,Hyderabad,Telangana,17.39431,78.431483,285,1,21
ATM_002306,BANK_04,Hyderabad,Telangana,17.364578,78.585328,1664,1,86
